forecast_date,target,target_end_date,location,type,quantile,value
2021-10-18,1 wk ahead inc case,2021-10-23,AT,point,NA,14691
2021-10-18,2 wk ahead inc case,2021-10-30,AT,point,NA,15343
2021-10-18,3 wk ahead inc case,2021-11-06,AT,point,NA,15758
2021-10-18,4 wk ahead inc case,2021-11-13,AT,point,NA,16128
2021-10-18,1 wk ahead inc case,2021-10-23,BE,point,NA,17961
2021-10-18,2 wk ahead inc case,2021-10-30,BE,point,NA,18685
2021-10-18,3 wk ahead inc case,2021-11-06,BE,point,NA,19112
2021-10-18,4 wk ahead inc case,2021-11-13,BE,point,NA,19125
2021-10-18,1 wk ahead inc case,2021-10-23,BG,point,NA,23177
2021-10-18,2 wk ahead inc case,2021-10-30,BG,point,NA,27934
2021-10-18,3 wk ahead inc case,2021-11-06,BG,point,NA,31892
2021-10-18,4 wk ahead inc case,2021-11-13,BG,point,NA,36477
2021-10-18,1 wk ahead inc case,2021-10-23,CH,point,NA,4963
2021-10-18,2 wk ahead inc case,2021-10-30,CH,point,NA,4187
2021-10-18,3 wk ahead inc case,2021-11-06,CH,point,NA,3551
2021-10-18,4 wk ahead inc case,2021-11-13,CH,point,NA,3010
2021-10-18,1 wk ahead inc case,2021-10-23,CY,point,NA,875
2021-10-18,2 wk ahead inc case,2021-10-30,CY,point,NA,886
2021-10-18,3 wk ahead inc case,2021-11-06,CY,point,NA,838
2021-10-18,4 wk ahead inc case,2021-11-13,CY,point,NA,768
2021-10-18,1 wk ahead inc case,2021-10-23,CZ,point,NA,11875
2021-10-18,2 wk ahead inc case,2021-10-30,CZ,point,NA,16847
2021-10-18,3 wk ahead inc case,2021-11-06,CZ,point,NA,24727
2021-10-18,4 wk ahead inc case,2021-11-13,CZ,point,NA,35349
2021-10-18,1 wk ahead inc case,2021-10-23,DE,point,NA,67950
2021-10-18,2 wk ahead inc case,2021-10-30,DE,point,NA,70939
2021-10-18,3 wk ahead inc case,2021-11-06,DE,point,NA,74431
2021-10-18,4 wk ahead inc case,2021-11-13,DE,point,NA,77963
2021-10-18,1 wk ahead inc case,2021-10-23,DK,point,NA,5292
2021-10-18,2 wk ahead inc case,2021-10-30,DK,point,NA,6276
2021-10-18,3 wk ahead inc case,2021-11-06,DK,point,NA,7397
2021-10-18,4 wk ahead inc case,2021-11-13,DK,point,NA,8580
2021-10-18,1 wk ahead inc case,2021-10-23,EE,point,NA,9359
2021-10-18,2 wk ahead inc case,2021-10-30,EE,point,NA,10914
2021-10-18,3 wk ahead inc case,2021-11-06,EE,point,NA,12676
2021-10-18,4 wk ahead inc case,2021-11-13,EE,point,NA,14836
2021-10-18,1 wk ahead inc case,2021-10-23,ES,point,NA,9171
2021-10-18,2 wk ahead inc case,2021-10-30,ES,point,NA,8037
2021-10-18,3 wk ahead inc case,2021-11-06,ES,point,NA,7108
2021-10-18,4 wk ahead inc case,2021-11-13,ES,point,NA,6350
2021-10-18,1 wk ahead inc case,2021-10-23,FI,point,NA,4058
2021-10-18,2 wk ahead inc case,2021-10-30,FI,point,NA,4325
2021-10-18,3 wk ahead inc case,2021-11-06,FI,point,NA,4523
2021-10-18,4 wk ahead inc case,2021-11-13,FI,point,NA,4613
2021-10-18,1 wk ahead inc case,2021-10-23,FR,point,NA,31554
2021-10-18,2 wk ahead inc case,2021-10-30,FR,point,NA,32348
2021-10-18,3 wk ahead inc case,2021-11-06,FR,point,NA,31958
2021-10-18,4 wk ahead inc case,2021-11-13,FR,point,NA,31424
2021-10-18,1 wk ahead inc case,2021-10-23,GB,point,NA,325635
2021-10-18,2 wk ahead inc case,2021-10-30,GB,point,NA,355198
2021-10-18,3 wk ahead inc case,2021-11-06,GB,point,NA,354593
2021-10-18,4 wk ahead inc case,2021-11-13,GB,point,NA,325599
2021-10-18,1 wk ahead inc case,2021-10-23,GR,point,NA,17163
2021-10-18,2 wk ahead inc case,2021-10-30,GR,point,NA,17962
2021-10-18,3 wk ahead inc case,2021-11-06,GR,point,NA,18786
2021-10-18,4 wk ahead inc case,2021-11-13,GR,point,NA,19379
2021-10-18,1 wk ahead inc case,2021-10-23,HR,point,NA,10967
2021-10-18,2 wk ahead inc case,2021-10-30,HR,point,NA,12371
2021-10-18,3 wk ahead inc case,2021-11-06,HR,point,NA,13178
2021-10-18,4 wk ahead inc case,2021-11-13,HR,point,NA,13763
2021-10-18,1 wk ahead inc case,2021-10-23,HU,point,NA,6876
2021-10-18,2 wk ahead inc case,2021-10-30,HU,point,NA,8655
2021-10-18,3 wk ahead inc case,2021-11-06,HU,point,NA,10871
2021-10-18,4 wk ahead inc case,2021-11-13,HU,point,NA,13463
2021-10-18,1 wk ahead inc case,2021-10-23,IE,point,NA,12346
2021-10-18,2 wk ahead inc case,2021-10-30,IE,point,NA,13361
2021-10-18,3 wk ahead inc case,2021-11-06,IE,point,NA,14406
2021-10-18,4 wk ahead inc case,2021-11-13,IE,point,NA,14955
2021-10-18,1 wk ahead inc case,2021-10-23,IS,point,NA,262
2021-10-18,2 wk ahead inc case,2021-10-30,IS,point,NA,252
2021-10-18,3 wk ahead inc case,2021-11-06,IS,point,NA,250
2021-10-18,4 wk ahead inc case,2021-11-13,IS,point,NA,244
2021-10-18,1 wk ahead inc case,2021-10-23,IT,point,NA,16564
2021-10-18,2 wk ahead inc case,2021-10-30,IT,point,NA,15816
2021-10-18,3 wk ahead inc case,2021-11-06,IT,point,NA,14973
2021-10-18,4 wk ahead inc case,2021-11-13,IT,point,NA,13964
2021-10-18,1 wk ahead inc case,2021-10-23,LI,point,NA,12
2021-10-18,2 wk ahead inc case,2021-10-30,LI,point,NA,12
2021-10-18,3 wk ahead inc case,2021-11-06,LI,point,NA,13
2021-10-18,4 wk ahead inc case,2021-11-13,LI,point,NA,13
2021-10-18,1 wk ahead inc case,2021-10-23,LT,point,NA,19023
2021-10-18,2 wk ahead inc case,2021-10-30,LT,point,NA,21066
2021-10-18,3 wk ahead inc case,2021-11-06,LT,point,NA,23081
2021-10-18,4 wk ahead inc case,2021-11-13,LT,point,NA,25270
2021-10-18,1 wk ahead inc case,2021-10-23,LU,point,NA,714
2021-10-18,2 wk ahead inc case,2021-10-30,LU,point,NA,751
2021-10-18,3 wk ahead inc case,2021-11-06,LU,point,NA,770
2021-10-18,4 wk ahead inc case,2021-11-13,LU,point,NA,793
2021-10-18,1 wk ahead inc case,2021-10-23,LV,point,NA,18618
2021-10-18,2 wk ahead inc case,2021-10-30,LV,point,NA,24154
2021-10-18,3 wk ahead inc case,2021-11-06,LV,point,NA,28942
2021-10-18,4 wk ahead inc case,2021-11-13,LV,point,NA,33101
2021-10-18,1 wk ahead inc case,2021-10-23,MT,point,NA,83
2021-10-18,2 wk ahead inc case,2021-10-30,MT,point,NA,69
2021-10-18,3 wk ahead inc case,2021-11-06,MT,point,NA,64
2021-10-18,4 wk ahead inc case,2021-11-13,MT,point,NA,58
2021-10-18,1 wk ahead inc case,2021-10-23,NL,point,NA,29121
2021-10-18,2 wk ahead inc case,2021-10-30,NL,point,NA,33527
2021-10-18,3 wk ahead inc case,2021-11-06,NL,point,NA,40845
