forecast_date,target,target_end_date,location,type,quantile,value
2021-06-28,1 wk ahead inc case,2021-07-03,AT,point,NA,547
2021-06-28,2 wk ahead inc case,2021-07-10,AT,point,NA,397
2021-06-28,3 wk ahead inc case,2021-07-17,AT,point,NA,254
2021-06-28,4 wk ahead inc case,2021-07-24,AT,point,NA,234
2021-06-28,1 wk ahead inc case,2021-07-03,BE,point,NA,2060
2021-06-28,2 wk ahead inc case,2021-07-10,BE,point,NA,1353
2021-06-28,3 wk ahead inc case,2021-07-17,BE,point,NA,972
2021-06-28,4 wk ahead inc case,2021-07-24,BE,point,NA,675
2021-06-28,1 wk ahead inc case,2021-07-03,BG,point,NA,398
2021-06-28,2 wk ahead inc case,2021-07-10,BG,point,NA,316
2021-06-28,3 wk ahead inc case,2021-07-17,BG,point,NA,261
2021-06-28,4 wk ahead inc case,2021-07-24,BG,point,NA,250
2021-06-28,1 wk ahead inc case,2021-07-03,CH,point,NA,625
2021-06-28,2 wk ahead inc case,2021-07-10,CH,point,NA,433
2021-06-28,3 wk ahead inc case,2021-07-17,CH,point,NA,285
2021-06-28,4 wk ahead inc case,2021-07-24,CH,point,NA,219
2021-06-28,1 wk ahead inc case,2021-07-03,CY,point,NA,1374
2021-06-28,2 wk ahead inc case,2021-07-10,CY,point,NA,1619
2021-06-28,3 wk ahead inc case,2021-07-17,CY,point,NA,1891
2021-06-28,4 wk ahead inc case,2021-07-24,CY,point,NA,1569
2021-06-28,1 wk ahead inc case,2021-07-03,CZ,point,NA,632
2021-06-28,2 wk ahead inc case,2021-07-10,CZ,point,NA,497
2021-06-28,3 wk ahead inc case,2021-07-17,CZ,point,NA,382
2021-06-28,4 wk ahead inc case,2021-07-24,CZ,point,NA,405
2021-06-28,1 wk ahead inc case,2021-07-03,DE,point,NA,3031
2021-06-28,2 wk ahead inc case,2021-07-10,DE,point,NA,1713
2021-06-28,3 wk ahead inc case,2021-07-17,DE,point,NA,1085
2021-06-28,4 wk ahead inc case,2021-07-24,DE,point,NA,706
2021-06-28,1 wk ahead inc case,2021-07-03,DK,point,NA,916
2021-06-28,2 wk ahead inc case,2021-07-10,DK,point,NA,709
2021-06-28,3 wk ahead inc case,2021-07-17,DK,point,NA,559
2021-06-28,4 wk ahead inc case,2021-07-24,DK,point,NA,445
2021-06-28,1 wk ahead inc case,2021-07-03,EE,point,NA,134
2021-06-28,2 wk ahead inc case,2021-07-10,EE,point,NA,79
2021-06-28,3 wk ahead inc case,2021-07-17,EE,point,NA,56
2021-06-28,4 wk ahead inc case,2021-07-24,EE,point,NA,43
2021-06-28,1 wk ahead inc case,2021-07-03,ES,point,NA,20640
2021-06-28,2 wk ahead inc case,2021-07-10,ES,point,NA,18330
2021-06-28,3 wk ahead inc case,2021-07-17,ES,point,NA,16496
2021-06-28,4 wk ahead inc case,2021-07-24,ES,point,NA,14978
2021-06-28,1 wk ahead inc case,2021-07-03,FI,point,NA,566
2021-06-28,2 wk ahead inc case,2021-07-10,FI,point,NA,499
2021-06-28,3 wk ahead inc case,2021-07-17,FI,point,NA,496
2021-06-28,4 wk ahead inc case,2021-07-24,FI,point,NA,519
2021-06-28,1 wk ahead inc case,2021-07-03,FR,point,NA,7893
2021-06-28,2 wk ahead inc case,2021-07-10,FR,point,NA,5046
2021-06-28,3 wk ahead inc case,2021-07-17,FR,point,NA,3381
2021-06-28,4 wk ahead inc case,2021-07-24,FR,point,NA,2186
2021-06-28,1 wk ahead inc case,2021-07-03,GB,point,NA,124182
2021-06-28,2 wk ahead inc case,2021-07-10,GB,point,NA,163967
2021-06-28,3 wk ahead inc case,2021-07-17,GB,point,NA,192970
2021-06-28,4 wk ahead inc case,2021-07-24,GB,point,NA,214066
2021-06-28,1 wk ahead inc case,2021-07-03,GR,point,NA,2156
2021-06-28,2 wk ahead inc case,2021-07-10,GR,point,NA,1722
2021-06-28,3 wk ahead inc case,2021-07-17,GR,point,NA,1333
2021-06-28,4 wk ahead inc case,2021-07-24,GR,point,NA,950
2021-06-28,1 wk ahead inc case,2021-07-03,HR,point,NA,381
2021-06-28,2 wk ahead inc case,2021-07-10,HR,point,NA,290
2021-06-28,3 wk ahead inc case,2021-07-17,HR,point,NA,208
2021-06-28,4 wk ahead inc case,2021-07-24,HR,point,NA,205
2021-06-28,1 wk ahead inc case,2021-07-03,HU,point,NA,291
2021-06-28,2 wk ahead inc case,2021-07-10,HU,point,NA,200
2021-06-28,3 wk ahead inc case,2021-07-17,HU,point,NA,138
2021-06-28,4 wk ahead inc case,2021-07-24,HU,point,NA,121
2021-06-28,1 wk ahead inc case,2021-07-03,IE,point,NA,2177
2021-06-28,2 wk ahead inc case,2021-07-10,IE,point,NA,2066
2021-06-28,3 wk ahead inc case,2021-07-17,IE,point,NA,1995
2021-06-28,4 wk ahead inc case,2021-07-24,IE,point,NA,1982
2021-06-28,1 wk ahead inc case,2021-07-03,IS,point,NA,0
2021-06-28,2 wk ahead inc case,2021-07-10,IS,point,NA,0
2021-06-28,3 wk ahead inc case,2021-07-17,IS,point,NA,0
2021-06-28,4 wk ahead inc case,2021-07-24,IS,point,NA,0
2021-06-28,1 wk ahead inc case,2021-07-03,IT,point,NA,3724
2021-06-28,2 wk ahead inc case,2021-07-10,IT,point,NA,2496
2021-06-28,3 wk ahead inc case,2021-07-17,IT,point,NA,1907
2021-06-28,4 wk ahead inc case,2021-07-24,IT,point,NA,1356
2021-06-28,1 wk ahead inc case,2021-07-03,LI,point,NA,3
2021-06-28,2 wk ahead inc case,2021-07-10,LI,point,NA,3
2021-06-28,3 wk ahead inc case,2021-07-17,LI,point,NA,2
2021-06-28,4 wk ahead inc case,2021-07-24,LI,point,NA,2
2021-06-28,1 wk ahead inc case,2021-07-03,LT,point,NA,203
2021-06-28,2 wk ahead inc case,2021-07-10,LT,point,NA,118
2021-06-28,3 wk ahead inc case,2021-07-17,LT,point,NA,60
2021-06-28,4 wk ahead inc case,2021-07-24,LT,point,NA,27
2021-06-28,1 wk ahead inc case,2021-07-03,LU,point,NA,66
2021-06-28,2 wk ahead inc case,2021-07-10,LU,point,NA,49
2021-06-28,3 wk ahead inc case,2021-07-17,LU,point,NA,36
2021-06-28,4 wk ahead inc case,2021-07-24,LU,point,NA,33
2021-06-28,1 wk ahead inc case,2021-07-03,LV,point,NA,256
2021-06-28,2 wk ahead inc case,2021-07-10,LV,point,NA,150
2021-06-28,3 wk ahead inc case,2021-07-17,LV,point,NA,120
2021-06-28,4 wk ahead inc case,2021-07-24,LV,point,NA,126
2021-06-28,1 wk ahead inc case,2021-07-03,MT,point,NA,13
2021-06-28,2 wk ahead inc case,2021-07-10,MT,point,NA,13
2021-06-28,3 wk ahead inc case,2021-07-17,MT,point,NA,13
2021-06-28,4 wk ahead inc case,2021-07-24,MT,point,NA,11
2021-06-28,1 wk ahead inc case,2021-07-03,NL,point,NA,2953
2021-06-28,2 wk ahead inc case,2021-07-10,NL,point,NA,1974
2021-06-28,3 wk ahead inc case,2021-07-17,NL,point,NA,1442
2021-06-28,4 wk ahead inc case,2021-07-24,NL,point,NA,997
2021-06-28,1 wk ahead inc case,2021-07-03,NO,point,NA,1128
2021-06-28,2 wk ahead inc case,2021-07-10,NO,point,NA,1076
2021-06-28,3 wk ahead inc case,2021-07-17,NO,point,NA,1007
2021-06-28,4 wk ahead inc case,2021-07-24,NO,point,NA,981
2021-06-28,1 wk ahead inc case,2021-07-03,PL,point,NA,638
2021-06-28,2 wk ahead inc case,2021-07-10,PL,point,NA,390
2021-06-28,3 wk ahead inc case,2021-07-17,PL,point,NA,239
2021-06-28,4 wk ahead inc case,2021-07-24,PL,point,NA,140
2021-06-28,1 wk ahead inc case,2021-07-03,PT,point,NA,11199
2021-06-28,2 wk ahead inc case,2021-07-10,PT,point,NA,14009
2021-06-28,3 wk ahead inc case,2021-07-17,PT,point,NA,17183
2021-06-28,4 wk ahead inc case,2021-07-24,PT,point,NA,18652
2021-06-28,1 wk ahead inc case,2021-07-03,RO,point,NA,281
2021-06-28,2 wk ahead inc case,2021-07-10,RO,point,NA,201
2021-06-28,3 wk ahead inc case,2021-07-17,RO,point,NA,151
2021-06-28,4 wk ahead inc case,2021-07-24,RO,point,NA,107
2021-06-28,1 wk ahead inc case,2021-07-03,SE,point,NA,2192
2021-06-28,2 wk ahead inc case,2021-07-10,SE,point,NA,1640
2021-06-28,3 wk ahead inc case,2021-07-17,SE,point,NA,1114
2021-06-28,4 wk ahead inc case,2021-07-24,SE,point,NA,706
2021-06-28,1 wk ahead inc case,2021-07-03,SI,point,NA,169
2021-06-28,2 wk ahead inc case,2021-07-10,SI,point,NA,74
