forecast_date,target,target_end_date,location,type,quantile,value
2021-11-01,1 wk ahead inc case,2021-11-06,AT,point,NA,38308
2021-11-01,2 wk ahead inc case,2021-11-13,AT,point,NA,44524
2021-11-01,3 wk ahead inc case,2021-11-20,AT,point,NA,49692
2021-11-01,4 wk ahead inc case,2021-11-27,AT,point,NA,47896
2021-11-01,1 wk ahead inc case,2021-11-06,BE,point,NA,62510
2021-11-01,2 wk ahead inc case,2021-11-13,BE,point,NA,81576
2021-11-01,3 wk ahead inc case,2021-11-20,BE,point,NA,99335
2021-11-01,4 wk ahead inc case,2021-11-27,BE,point,NA,94744
2021-11-01,1 wk ahead inc case,2021-11-06,BG,point,NA,36629
2021-11-01,2 wk ahead inc case,2021-11-13,BG,point,NA,37517
2021-11-01,3 wk ahead inc case,2021-11-20,BG,point,NA,34638
2021-11-01,4 wk ahead inc case,2021-11-27,BG,point,NA,30430
2021-11-01,1 wk ahead inc case,2021-11-06,CH,point,NA,10698
2021-11-01,2 wk ahead inc case,2021-11-13,CH,point,NA,12547
2021-11-01,3 wk ahead inc case,2021-11-20,CH,point,NA,14543
2021-11-01,4 wk ahead inc case,2021-11-27,CH,point,NA,14971
2021-11-01,1 wk ahead inc case,2021-11-06,CY,point,NA,1017
2021-11-01,2 wk ahead inc case,2021-11-13,CY,point,NA,999
2021-11-01,3 wk ahead inc case,2021-11-20,CY,point,NA,1003
2021-11-01,4 wk ahead inc case,2021-11-27,CY,point,NA,1000
2021-11-01,1 wk ahead inc case,2021-11-06,CZ,point,NA,48035
2021-11-01,2 wk ahead inc case,2021-11-13,CZ,point,NA,74064
2021-11-01,3 wk ahead inc case,2021-11-20,CZ,point,NA,107610
2021-11-01,4 wk ahead inc case,2021-11-27,CZ,point,NA,141062
2021-11-01,1 wk ahead inc case,2021-11-06,DE,point,NA,160668
2021-11-01,2 wk ahead inc case,2021-11-13,DE,point,NA,191614
2021-11-01,3 wk ahead inc case,2021-11-20,DE,point,NA,255423
2021-11-01,4 wk ahead inc case,2021-11-27,DE,point,NA,265668
2021-11-01,1 wk ahead inc case,2021-11-06,DK,point,NA,13044
2021-11-01,2 wk ahead inc case,2021-11-13,DK,point,NA,14519
2021-11-01,3 wk ahead inc case,2021-11-20,DK,point,NA,15574
2021-11-01,4 wk ahead inc case,2021-11-27,DK,point,NA,15904
2021-11-01,1 wk ahead inc case,2021-11-06,EE,point,NA,14167
2021-11-01,2 wk ahead inc case,2021-11-13,EE,point,NA,16586
2021-11-01,3 wk ahead inc case,2021-11-20,EE,point,NA,18075
2021-11-01,4 wk ahead inc case,2021-11-27,EE,point,NA,19269
2021-11-01,1 wk ahead inc case,2021-11-06,ES,point,NA,15162
2021-11-01,2 wk ahead inc case,2021-11-13,ES,point,NA,16829
2021-11-01,3 wk ahead inc case,2021-11-20,ES,point,NA,18280
2021-11-01,4 wk ahead inc case,2021-11-27,ES,point,NA,19035
2021-11-01,1 wk ahead inc case,2021-11-06,FI,point,NA,4095
2021-11-01,2 wk ahead inc case,2021-11-13,FI,point,NA,4390
2021-11-01,3 wk ahead inc case,2021-11-20,FI,point,NA,4461
2021-11-01,4 wk ahead inc case,2021-11-27,FI,point,NA,4522
2021-11-01,1 wk ahead inc case,2021-11-06,FR,point,NA,43844
2021-11-01,2 wk ahead inc case,2021-11-13,FR,point,NA,50294
2021-11-01,3 wk ahead inc case,2021-11-20,FR,point,NA,57529
2021-11-01,4 wk ahead inc case,2021-11-27,FR,point,NA,64877
2021-11-01,1 wk ahead inc case,2021-11-06,GB,point,NA,306645
2021-11-01,2 wk ahead inc case,2021-11-13,GB,point,NA,300739
2021-11-01,3 wk ahead inc case,2021-11-20,GB,point,NA,290307
2021-11-01,4 wk ahead inc case,2021-11-27,GB,point,NA,275144
2021-11-01,1 wk ahead inc case,2021-11-06,GR,point,NA,26878
2021-11-01,2 wk ahead inc case,2021-11-13,GR,point,NA,26477
2021-11-01,3 wk ahead inc case,2021-11-20,GR,point,NA,26153
2021-11-01,4 wk ahead inc case,2021-11-27,GR,point,NA,26252
2021-11-01,1 wk ahead inc case,2021-11-06,HR,point,NA,30072
2021-11-01,2 wk ahead inc case,2021-11-13,HR,point,NA,36228
2021-11-01,3 wk ahead inc case,2021-11-20,HR,point,NA,39989
2021-11-01,4 wk ahead inc case,2021-11-27,HR,point,NA,37622
2021-11-01,1 wk ahead inc case,2021-11-06,HU,point,NA,29273
2021-11-01,2 wk ahead inc case,2021-11-13,HU,point,NA,39552
2021-11-01,3 wk ahead inc case,2021-11-20,HU,point,NA,49495
2021-11-01,4 wk ahead inc case,2021-11-27,HU,point,NA,57921
2021-11-01,1 wk ahead inc case,2021-11-06,IE,point,NA,16173
2021-11-01,2 wk ahead inc case,2021-11-13,IE,point,NA,15505
2021-11-01,3 wk ahead inc case,2021-11-20,IE,point,NA,15110
2021-11-01,4 wk ahead inc case,2021-11-27,IE,point,NA,14962
2021-11-01,1 wk ahead inc case,2021-11-06,IS,point,NA,510
2021-11-01,2 wk ahead inc case,2021-11-13,IS,point,NA,520
2021-11-01,3 wk ahead inc case,2021-11-20,IS,point,NA,518
2021-11-01,4 wk ahead inc case,2021-11-27,IS,point,NA,521
2021-11-01,1 wk ahead inc case,2021-11-06,IT,point,NA,38428
2021-11-01,2 wk ahead inc case,2021-11-13,IT,point,NA,52141
2021-11-01,3 wk ahead inc case,2021-11-20,IT,point,NA,61714
2021-11-01,4 wk ahead inc case,2021-11-27,IT,point,NA,66206
2021-11-01,1 wk ahead inc case,2021-11-06,LI,point,NA,36
2021-11-01,2 wk ahead inc case,2021-11-13,LI,point,NA,38
2021-11-01,3 wk ahead inc case,2021-11-20,LI,point,NA,38
2021-11-01,4 wk ahead inc case,2021-11-27,LI,point,NA,38
2021-11-01,1 wk ahead inc case,2021-11-06,LT,point,NA,22415
2021-11-01,2 wk ahead inc case,2021-11-13,LT,point,NA,23321
2021-11-01,3 wk ahead inc case,2021-11-20,LT,point,NA,23936
2021-11-01,4 wk ahead inc case,2021-11-27,LT,point,NA,23944
2021-11-01,1 wk ahead inc case,2021-11-06,LU,point,NA,1181
2021-11-01,2 wk ahead inc case,2021-11-13,LU,point,NA,1260
2021-11-01,3 wk ahead inc case,2021-11-20,LU,point,NA,1409
2021-11-01,4 wk ahead inc case,2021-11-27,LU,point,NA,1563
2021-11-01,1 wk ahead inc case,2021-11-06,LV,point,NA,18456
2021-11-01,2 wk ahead inc case,2021-11-13,LV,point,NA,18292
2021-11-01,3 wk ahead inc case,2021-11-20,LV,point,NA,17592
2021-11-01,4 wk ahead inc case,2021-11-27,LV,point,NA,16359
2021-11-01,1 wk ahead inc case,2021-11-06,MT,point,NA,85
2021-11-01,2 wk ahead inc case,2021-11-13,MT,point,NA,80
2021-11-01,3 wk ahead inc case,2021-11-20,MT,point,NA,75
2021-11-01,4 wk ahead inc case,2021-11-27,MT,point,NA,71
2021-11-01,1 wk ahead inc case,2021-11-06,NL,point,NA,62322
2021-11-01,2 wk ahead inc case,2021-11-13,NL,point,NA,74918
2021-11-01,3 wk ahead inc case,2021-11-20,NL,point,NA,80005
2021-11-01,4 wk ahead inc case,2021-11-27,NL,point,NA,80221
2021-11-01,1 wk ahead inc case,2021-11-06,NO,point,NA,7649
2021-11-01,2 wk ahead inc case,2021-11-13,NO,point,NA,9022
2021-11-01,3 wk ahead inc case,2021-11-20,NO,point,NA,10048
2021-11-01,4 wk ahead inc case,2021-11-27,NO,point,NA,11684
2021-11-01,1 wk ahead inc case,2021-11-06,PL,point,NA,78748
2021-11-01,2 wk ahead inc case,2021-11-13,PL,point,NA,114829
2021-11-01,3 wk ahead inc case,2021-11-20,PL,point,NA,154309
2021-11-01,4 wk ahead inc case,2021-11-27,PL,point,NA,194995
2021-11-01,1 wk ahead inc case,2021-11-06,PT,point,NA,5257
2021-11-01,2 wk ahead inc case,2021-11-13,PT,point,NA,5699
2021-11-01,3 wk ahead inc case,2021-11-20,PT,point,NA,6127
2021-11-01,4 wk ahead inc case,2021-11-27,PT,point,NA,6412
2021-11-01,1 wk ahead inc case,2021-11-06,RO,point,NA,77608
2021-11-01,2 wk ahead inc case,2021-11-13,RO,point,NA,66518
2021-11-01,3 wk ahead inc case,2021-11-20,RO,point,NA,56137
2021-11-01,4 wk ahead inc case,2021-11-27,RO,point,NA,47312
2021-11-01,1 wk ahead inc case,2021-11-06,SE,point,NA,5775
2021-11-01,2 wk ahead inc case,2021-11-13,SE,point,NA,6883
2021-11-01,3 wk ahead inc case,2021-11-20,SE,point,NA,8412
2021-11-01,4 wk ahead inc case,2021-11-27,SE,point,NA,10327
2021-11-01,1 wk ahead inc case,2021-11-06,SI,point,NA,19982
2021-11-01,2 wk ahead inc case,2021-11-13,SI,point,NA,26225
2021-11-01,3 wk ahead inc case,2021-11-20,SI,point,NA,32275
2021-11-01,4 wk ahead inc case,2021-11-27,SI,point,NA,32153
2021-11-01,1 wk ahead inc case,2021-11-06,SK,point,NA,35759
2021-11-01,2 wk ahead inc case,2021-11-13,SK,point,NA,45253
2021-11-01,3 wk ahead inc case,2021-11-20,SK,point,NA,56029
2021-11-01,4 wk ahead inc case,2021-11-27,SK,point,NA,63988
2021-11-01,1 wk ahead inc death,2021-11-06,AT,point,NA,117
2021-11-01,2 wk ahead inc death,2021-11-13,AT,point,NA,147
2021-11-01,3 wk ahead inc death,2021-11-20,AT,point,NA,172
2021-11-01,4 wk ahead inc death,2021-11-27,AT,point,NA,198
2021-11-01,1 wk ahead inc death,2021-11-06,BE,point,NA,175
2021-11-01,2 wk ahead inc death,2021-11-13,BE,point,NA,218
2021-11-01,3 wk ahead inc death,2021-11-20,BE,point,NA,245
2021-11-01,4 wk ahead inc death,2021-11-27,BE,point,NA,318
2021-11-01,1 wk ahead inc death,2021-11-06,BG,point,NA,1029
2021-11-01,2 wk ahead inc death,2021-11-13,BG,point,NA,1323
2021-11-01,3 wk ahead inc death,2021-11-20,BG,point,NA,1607
2021-11-01,4 wk ahead inc death,2021-11-27,BG,point,NA,1682
2021-11-01,1 wk ahead inc death,2021-11-06,CH,point,NA,43
2021-11-01,2 wk ahead inc death,2021-11-13,CH,point,NA,48
2021-11-01,3 wk ahead inc death,2021-11-20,CH,point,NA,49
2021-11-01,4 wk ahead inc death,2021-11-27,CH,point,NA,56
2021-11-01,1 wk ahead inc death,2021-11-06,CY,point,NA,6
2021-11-01,2 wk ahead inc death,2021-11-13,CY,point,NA,6
2021-11-01,3 wk ahead inc death,2021-11-20,CY,point,NA,6
2021-11-01,4 wk ahead inc death,2021-11-27,CY,point,NA,6
2021-11-01,1 wk ahead inc death,2021-11-06,CZ,point,NA,177
2021-11-01,2 wk ahead inc death,2021-11-13,CZ,point,NA,277
2021-11-01,3 wk ahead inc death,2021-11-20,CZ,point,NA,443
2021-11-01,4 wk ahead inc death,2021-11-27,CZ,point,NA,594
