model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.12745420382163575
ECDC-hosp_model,inc hosp,BE,0.22568136709031544
ECDC-hosp_model,inc hosp,DK,0.1902640352771742
ECDC-hosp_model,inc hosp,EE,0.13533095976792586
ECDC-hosp_model,inc hosp,FR,0.18703630220620346
ECDC-hosp_model,inc hosp,IE,0.1486707374637651
ECDC-hosp_model,inc hosp,NL,0.17988944402259513
ECDC-hosp_model,inc hosp,NO,0.11417917560233148
ECDC-hosp_model,inc hosp,SI,0.15084994359121218
epiforecasts-arimareg,inc hosp,BE,0.15121797185747027
epiforecasts-arimareg,inc hosp,DK,0.17504291245500023
epiforecasts-arimareg,inc hosp,EE,0.2896928357532163
epiforecasts-arimareg,inc hosp,FR,0.14401795269877665
epiforecasts-arimareg,inc hosp,HR,0.37994179968041947
epiforecasts-arimareg,inc hosp,IE,0.13596383682583646
epiforecasts-arimareg,inc hosp,NL,0.21911345813278507
epiforecasts-arimareg,inc hosp,NO,0.12806958625954942
epiforecasts-arimareg,inc hosp,SI,0.15505319279344407
epiforecasts-caseconv,inc hosp,BE,0.1752349438583626
epiforecasts-caseconv,inc hosp,DK,0.17762657167942833
epiforecasts-caseconv,inc hosp,EE,0.28091426497281585
epiforecasts-caseconv,inc hosp,FR,0.16091391362991805
epiforecasts-caseconv,inc hosp,HR,0.048114900396210324
epiforecasts-caseconv,inc hosp,IE,0.30014658318156345
epiforecasts-caseconv,inc hosp,NL,0.2534094776666123
epiforecasts-caseconv,inc hosp,NO,0.09969053021339924
epiforecasts-caseconv,inc hosp,SI,0.23735630934731014
epiforecasts-tsensemble,inc hosp,BE,0.12060704638024956
epiforecasts-tsensemble,inc hosp,DK,0.12406391991011614
epiforecasts-tsensemble,inc hosp,EE,0.06970053191054829
epiforecasts-tsensemble,inc hosp,FR,0.1858296163855183
epiforecasts-tsensemble,inc hosp,HR,0.18997089984020973
epiforecasts-tsensemble,inc hosp,IE,0.13954183253177951
epiforecasts-tsensemble,inc hosp,NL,0.13554460433330426
epiforecasts-tsensemble,inc hosp,NO,0.2973819206365808
epiforecasts-tsensemble,inc hosp,SI,0.13042234706323552
FIAS_FZJ-Epi1Ger,inc case,DE,0.046250326308581065
FIAS_FZJ-Epi1Ger,inc death,DE,0.06744847713621574
HZI-AgeExtendedSEIR,inc case,DE,0.07271157857365451
HZI-AgeExtendedSEIR,inc death,DE,0.12060702267577564
ICM-agentModel,inc case,PL,0.0260326437070881
ICM-agentModel,inc death,PL,0.03400418764824871
IEM_Health-CovidProject,inc case,AT,0.17114677218040303
IEM_Health-CovidProject,inc death,AT,0.09934263992610959
IEM_Health-CovidProject,inc case,BE,0.21231170861411802
IEM_Health-CovidProject,inc death,BE,0.19363413919762942
IEM_Health-CovidProject,inc case,BG,0.1719910131668707
IEM_Health-CovidProject,inc death,BG,0.14680793231486453
IEM_Health-CovidProject,inc case,CH,0.10139007833986265
IEM_Health-CovidProject,inc death,CH,0.06998953728856921
IEM_Health-CovidProject,inc case,CY,0.2762240181425887
IEM_Health-CovidProject,inc death,CY,0.10437669631618059
IEM_Health-CovidProject,inc case,CZ,0.1712244799607938
IEM_Health-CovidProject,inc death,CZ,0.12270892697058536
IEM_Health-CovidProject,inc case,DE,0.07188664980539586
IEM_Health-CovidProject,inc death,DE,0.0724255912251477
IEM_Health-CovidProject,inc case,DK,0.14805073523536313
IEM_Health-CovidProject,inc death,DK,0.09955957134184262
IEM_Health-CovidProject,inc case,EE,0.2505380170880099
IEM_Health-CovidProject,inc death,EE,0.11716127398099394
IEM_Health-CovidProject,inc case,ES,0.122250316734274
IEM_Health-CovidProject,inc death,ES,0.09156108096880441
IEM_Health-CovidProject,inc case,FI,0.18045254853498208
IEM_Health-CovidProject,inc death,FI,0.10829060322724836
IEM_Health-CovidProject,inc case,FR,0.08709602282176294
IEM_Health-CovidProject,inc death,FR,0.04748916336883042
IEM_Health-CovidProject,inc case,GB,0.2565714178611
IEM_Health-CovidProject,inc death,GB,0.1728777535049267
IEM_Health-CovidProject,inc case,GR,0.15549217137550517
IEM_Health-CovidProject,inc death,GR,0.09802386905526991
IEM_Health-CovidProject,inc case,HR,0.19644402798360072
IEM_Health-CovidProject,inc death,HR,0.11217973215181154
IEM_Health-CovidProject,inc case,HU,0.20935844206264537
IEM_Health-CovidProject,inc death,HU,0.13294568701934237
IEM_Health-CovidProject,inc case,IE,0.13124540257467043
IEM_Health-CovidProject,inc death,IE,0.12052892357579256
IEM_Health-CovidProject,inc case,IT,0.1525749417735513
IEM_Health-CovidProject,inc death,IT,0.11918031207565406
IEM_Health-CovidProject,inc case,LI,0.09831868922859642
IEM_Health-CovidProject,inc death,LI,0.1011892360886094
IEM_Health-CovidProject,inc case,LT,0.21901600651741038
IEM_Health-CovidProject,inc death,LT,0.15519930569824958
IEM_Health-CovidProject,inc case,LU,0.21888209274385723
IEM_Health-CovidProject,inc death,LU,0.06442763675211106
IEM_Health-CovidProject,inc case,LV,0.1977243084764598
IEM_Health-CovidProject,inc death,LV,0.1401947678179316
IEM_Health-CovidProject,inc case,MT,0.2980518117495015
IEM_Health-CovidProject,inc death,MT,0.1865171392754875
IEM_Health-CovidProject,inc case,NL,0.22459430705633346
IEM_Health-CovidProject,inc death,NL,0.10599718948616761
IEM_Health-CovidProject,inc case,NO,0.14322941121335014
IEM_Health-CovidProject,inc death,NO,0.11233630513416377
IEM_Health-CovidProject,inc case,Overall,0.18007494840015262
IEM_Health-CovidProject,inc death,Overall,0.13180995024889627
IEM_Health-CovidProject,inc case,PL,0.12101661398970684
IEM_Health-CovidProject,inc death,PL,0.0821270730919691
IEM_Health-CovidProject,inc case,PT,0.15280880513073075
IEM_Health-CovidProject,inc death,PT,0.1387840219841823
IEM_Health-CovidProject,inc case,RO,0.1386017960902553
IEM_Health-CovidProject,inc death,RO,0.20859483818978095
IEM_Health-CovidProject,inc case,SE,0.11704608356680428
IEM_Health-CovidProject,inc death,SE,0.0805252046654266
IEM_Health-CovidProject,inc case,SI,0.17585180612447035
