forecast_date,target,target_end_date,location,type,quantile,value
2021-09-06,1 wk ahead inc case,2021-09-11,AT,point,NA,13159
2021-09-06,2 wk ahead inc case,2021-09-18,AT,point,NA,15488
2021-09-06,3 wk ahead inc case,2021-09-25,AT,point,NA,17548
2021-09-06,4 wk ahead inc case,2021-10-02,AT,point,NA,19804
2021-09-06,1 wk ahead inc case,2021-09-11,BG,point,NA,10406
2021-09-06,2 wk ahead inc case,2021-09-18,BG,point,NA,10876
2021-09-06,3 wk ahead inc case,2021-09-25,BG,point,NA,11629
2021-09-06,4 wk ahead inc case,2021-10-02,BG,point,NA,12584
2021-09-06,1 wk ahead inc case,2021-09-11,CZ,point,NA,1760
2021-09-06,2 wk ahead inc case,2021-09-18,CZ,point,NA,2024
2021-09-06,3 wk ahead inc case,2021-09-25,CZ,point,NA,2336
2021-09-06,4 wk ahead inc case,2021-10-02,CZ,point,NA,2722
2021-09-06,1 wk ahead inc case,2021-09-11,DE,point,NA,81302
2021-09-06,2 wk ahead inc case,2021-09-18,DE,point,NA,96833
2021-09-06,3 wk ahead inc case,2021-09-25,DE,point,NA,106152
2021-09-06,4 wk ahead inc case,2021-10-02,DE,point,NA,114483
2021-09-06,1 wk ahead inc case,2021-09-11,EE,point,NA,2475
2021-09-06,2 wk ahead inc case,2021-09-18,EE,point,NA,2606
2021-09-06,3 wk ahead inc case,2021-09-25,EE,point,NA,2730
2021-09-06,4 wk ahead inc case,2021-10-02,EE,point,NA,2811
2021-09-06,1 wk ahead inc case,2021-09-11,FI,point,NA,5075
2021-09-06,2 wk ahead inc case,2021-09-18,FI,point,NA,5205
2021-09-06,3 wk ahead inc case,2021-09-25,FI,point,NA,5459
2021-09-06,4 wk ahead inc case,2021-10-02,FI,point,NA,5588
2021-09-06,1 wk ahead inc case,2021-09-11,HR,point,NA,5583
2021-09-06,2 wk ahead inc case,2021-09-18,HR,point,NA,6889
2021-09-06,3 wk ahead inc case,2021-09-25,HR,point,NA,8187
2021-09-06,4 wk ahead inc case,2021-10-02,HR,point,NA,9468
2021-09-06,1 wk ahead inc case,2021-09-11,HU,point,NA,1385
2021-09-06,2 wk ahead inc case,2021-09-18,HU,point,NA,1794
2021-09-06,3 wk ahead inc case,2021-09-25,HU,point,NA,2329
2021-09-06,4 wk ahead inc case,2021-10-02,HU,point,NA,3067
2021-09-06,1 wk ahead inc case,2021-09-11,LT,point,NA,5717
2021-09-06,2 wk ahead inc case,2021-09-18,LT,point,NA,6617
2021-09-06,3 wk ahead inc case,2021-09-25,LT,point,NA,7537
2021-09-06,4 wk ahead inc case,2021-10-02,LT,point,NA,8481
2021-09-06,1 wk ahead inc case,2021-09-11,LV,point,NA,3286
2021-09-06,2 wk ahead inc case,2021-09-18,LV,point,NA,5450
2021-09-06,3 wk ahead inc case,2021-09-25,LV,point,NA,8185
2021-09-06,4 wk ahead inc case,2021-10-02,LV,point,NA,11217
2021-09-06,1 wk ahead inc case,2021-09-11,NO,point,NA,12975
2021-09-06,2 wk ahead inc case,2021-09-18,NO,point,NA,17316
2021-09-06,3 wk ahead inc case,2021-09-25,NO,point,NA,19468
2021-09-06,4 wk ahead inc case,2021-10-02,NO,point,NA,17696
2021-09-06,1 wk ahead inc case,2021-09-11,PL,point,NA,2817
2021-09-06,2 wk ahead inc case,2021-09-18,PL,point,NA,4118
2021-09-06,3 wk ahead inc case,2021-09-25,PL,point,NA,6196
2021-09-06,4 wk ahead inc case,2021-10-02,PL,point,NA,9666
2021-09-06,1 wk ahead inc case,2021-09-11,RO,point,NA,12665
2021-09-06,2 wk ahead inc case,2021-09-18,RO,point,NA,18615
2021-09-06,3 wk ahead inc case,2021-09-25,RO,point,NA,25864
2021-09-06,4 wk ahead inc case,2021-10-02,RO,point,NA,33061
2021-09-06,1 wk ahead inc case,2021-09-11,SI,point,NA,4450
2021-09-06,2 wk ahead inc case,2021-09-18,SI,point,NA,5420
2021-09-06,3 wk ahead inc case,2021-09-25,SI,point,NA,6506
2021-09-06,4 wk ahead inc case,2021-10-02,SI,point,NA,7679
2021-09-06,1 wk ahead inc case,2021-09-11,SK,point,NA,1514
2021-09-06,2 wk ahead inc case,2021-09-18,SK,point,NA,2046
2021-09-06,3 wk ahead inc case,2021-09-25,SK,point,NA,2736
2021-09-06,4 wk ahead inc case,2021-10-02,SK,point,NA,3669
2021-09-06,1 wk ahead inc death,2021-09-11,AT,point,NA,23
2021-09-06,2 wk ahead inc death,2021-09-18,AT,point,NA,30
2021-09-06,3 wk ahead inc death,2021-09-25,AT,point,NA,38
2021-09-06,4 wk ahead inc death,2021-10-02,AT,point,NA,49
2021-09-06,1 wk ahead inc death,2021-09-11,BE,point,NA,32
2021-09-06,2 wk ahead inc death,2021-09-18,BE,point,NA,30
2021-09-06,3 wk ahead inc death,2021-09-25,BE,point,NA,28
2021-09-06,4 wk ahead inc death,2021-10-02,BE,point,NA,27
2021-09-06,1 wk ahead inc death,2021-09-11,BG,point,NA,463
2021-09-06,2 wk ahead inc death,2021-09-18,BG,point,NA,560
2021-09-06,3 wk ahead inc death,2021-09-25,BG,point,NA,636
2021-09-06,4 wk ahead inc death,2021-10-02,BG,point,NA,737
2021-09-06,1 wk ahead inc death,2021-09-11,CH,point,NA,66
2021-09-06,2 wk ahead inc death,2021-09-18,CH,point,NA,88
2021-09-06,3 wk ahead inc death,2021-09-25,CH,point,NA,121
2021-09-06,4 wk ahead inc death,2021-10-02,CH,point,NA,171
2021-09-06,1 wk ahead inc death,2021-09-11,CZ,point,NA,10
2021-09-06,2 wk ahead inc death,2021-09-18,CZ,point,NA,10
2021-09-06,3 wk ahead inc death,2021-09-25,CZ,point,NA,11
2021-09-06,4 wk ahead inc death,2021-10-02,CZ,point,NA,12
2021-09-06,1 wk ahead inc death,2021-09-11,DE,point,NA,237
2021-09-06,2 wk ahead inc death,2021-09-18,DE,point,NA,291
2021-09-06,3 wk ahead inc death,2021-09-25,DE,point,NA,335
2021-09-06,4 wk ahead inc death,2021-10-02,DE,point,NA,369
2021-09-06,1 wk ahead inc death,2021-09-11,DK,point,NA,8
2021-09-06,2 wk ahead inc death,2021-09-18,DK,point,NA,8
2021-09-06,3 wk ahead inc death,2021-09-25,DK,point,NA,8
2021-09-06,4 wk ahead inc death,2021-10-02,DK,point,NA,8
2021-09-06,1 wk ahead inc death,2021-09-11,EE,point,NA,10
2021-09-06,2 wk ahead inc death,2021-09-18,EE,point,NA,14
2021-09-06,3 wk ahead inc death,2021-09-25,EE,point,NA,18
2021-09-06,4 wk ahead inc death,2021-10-02,EE,point,NA,24
2021-09-06,1 wk ahead inc death,2021-09-11,ES,point,NA,919
2021-09-06,2 wk ahead inc death,2021-09-18,ES,point,NA,981
2021-09-06,3 wk ahead inc death,2021-09-25,ES,point,NA,1065
2021-09-06,4 wk ahead inc death,2021-10-02,ES,point,NA,1161
2021-09-06,1 wk ahead inc death,2021-09-11,FR,point,NA,533
2021-09-06,2 wk ahead inc death,2021-09-18,FR,point,NA,500
2021-09-06,3 wk ahead inc death,2021-09-25,FR,point,NA,466
2021-09-06,4 wk ahead inc death,2021-10-02,FR,point,NA,433
2021-09-06,1 wk ahead inc death,2021-09-11,GB,point,NA,869
2021-09-06,2 wk ahead inc death,2021-09-18,GB,point,NA,914
2021-09-06,3 wk ahead inc death,2021-09-25,GB,point,NA,966
2021-09-06,4 wk ahead inc death,2021-10-02,GB,point,NA,1007
2021-09-06,1 wk ahead inc death,2021-09-11,GR,point,NA,311
2021-09-06,2 wk ahead inc death,2021-09-18,GR,point,NA,363
2021-09-06,3 wk ahead inc death,2021-09-25,GR,point,NA,415
2021-09-06,4 wk ahead inc death,2021-10-02,GR,point,NA,465
2021-09-06,1 wk ahead inc death,2021-09-11,HR,point,NA,47
2021-09-06,2 wk ahead inc death,2021-09-18,HR,point,NA,64
2021-09-06,3 wk ahead inc death,2021-09-25,HR,point,NA,85
2021-09-06,4 wk ahead inc death,2021-10-02,HR,point,NA,113
2021-09-06,1 wk ahead inc death,2021-09-11,HU,point,NA,9
2021-09-06,2 wk ahead inc death,2021-09-18,HU,point,NA,12
2021-09-06,3 wk ahead inc death,2021-09-25,HU,point,NA,16
2021-09-06,4 wk ahead inc death,2021-10-02,HU,point,NA,22
2021-09-06,1 wk ahead inc death,2021-09-11,IE,point,NA,18
2021-09-06,2 wk ahead inc death,2021-09-18,IE,point,NA,17
2021-09-06,3 wk ahead inc death,2021-09-25,IE,point,NA,16
2021-09-06,4 wk ahead inc death,2021-10-02,IE,point,NA,15
2021-09-06,1 wk ahead inc death,2021-09-11,IT,point,NA,444
2021-09-06,2 wk ahead inc death,2021-09-18,IT,point,NA,463
2021-09-06,3 wk ahead inc death,2021-09-25,IT,point,NA,480
2021-09-06,4 wk ahead inc death,2021-10-02,IT,point,NA,492
2021-09-06,1 wk ahead inc death,2021-09-11,LT,point,NA,78
2021-09-06,2 wk ahead inc death,2021-09-18,LT,point,NA,94
2021-09-06,3 wk ahead inc death,2021-09-25,LT,point,NA,110
2021-09-06,4 wk ahead inc death,2021-10-02,LT,point,NA,126
2021-09-06,1 wk ahead inc death,2021-09-11,LV,point,NA,13
2021-09-06,2 wk ahead inc death,2021-09-18,LV,point,NA,20
2021-09-06,3 wk ahead inc death,2021-09-25,LV,point,NA,31
2021-09-06,4 wk ahead inc death,2021-10-02,LV,point,NA,49
2021-09-06,1 wk ahead inc death,2021-09-11,MT,point,NA,2
2021-09-06,2 wk ahead inc death,2021-09-18,MT,point,NA,2
2021-09-06,3 wk ahead inc death,2021-09-25,MT,point,NA,2
2021-09-06,4 wk ahead inc death,2021-10-02,MT,point,NA,2
2021-09-06,1 wk ahead inc death,2021-09-11,NL,point,NA,55
