forecast_date,target,target_end_date,location,type,quantile,value
2021-11-08,1 wk ahead inc case,2021-11-13,AT,point,NA,66739
2021-11-08,2 wk ahead inc case,2021-11-20,AT,point,NA,77938
2021-11-08,3 wk ahead inc case,2021-11-27,AT,point,NA,82052
2021-11-08,4 wk ahead inc case,2021-12-04,AT,point,NA,79606
2021-11-08,1 wk ahead inc case,2021-11-13,BG,point,NA,25740
2021-11-08,2 wk ahead inc case,2021-11-20,BG,point,NA,20639
2021-11-08,3 wk ahead inc case,2021-11-27,BG,point,NA,15654
2021-11-08,4 wk ahead inc case,2021-12-04,BG,point,NA,11453
2021-11-08,1 wk ahead inc case,2021-11-13,CZ,point,NA,80309
2021-11-08,2 wk ahead inc case,2021-11-20,CZ,point,NA,120498
2021-11-08,3 wk ahead inc case,2021-11-27,CZ,point,NA,180440
2021-11-08,4 wk ahead inc case,2021-12-04,CZ,point,NA,271928
2021-11-08,1 wk ahead inc case,2021-11-13,DE,point,NA,189384
2021-11-08,2 wk ahead inc case,2021-11-20,DE,point,NA,203279
2021-11-08,3 wk ahead inc case,2021-11-27,DE,point,NA,211014
2021-11-08,4 wk ahead inc case,2021-12-04,DE,point,NA,214799
2021-11-08,1 wk ahead inc case,2021-11-13,EE,point,NA,13742
2021-11-08,2 wk ahead inc case,2021-11-20,EE,point,NA,14373
2021-11-08,3 wk ahead inc case,2021-11-27,EE,point,NA,15558
2021-11-08,4 wk ahead inc case,2021-12-04,EE,point,NA,16606
2021-11-08,1 wk ahead inc case,2021-11-13,GR,point,NA,52710
2021-11-08,2 wk ahead inc case,2021-11-20,GR,point,NA,63083
2021-11-08,3 wk ahead inc case,2021-11-27,GR,point,NA,62693
2021-11-08,4 wk ahead inc case,2021-12-04,GR,point,NA,62455
2021-11-08,1 wk ahead inc case,2021-11-13,HR,point,NA,32682
2021-11-08,2 wk ahead inc case,2021-11-20,HR,point,NA,32479
2021-11-08,3 wk ahead inc case,2021-11-27,HR,point,NA,29796
2021-11-08,4 wk ahead inc case,2021-12-04,HR,point,NA,25757
2021-11-08,1 wk ahead inc case,2021-11-13,HU,point,NA,41758
2021-11-08,2 wk ahead inc case,2021-11-20,HU,point,NA,58570
2021-11-08,3 wk ahead inc case,2021-11-27,HU,point,NA,82710
2021-11-08,4 wk ahead inc case,2021-12-04,HU,point,NA,118874
2021-11-08,1 wk ahead inc case,2021-11-13,LT,point,NA,17895
2021-11-08,2 wk ahead inc case,2021-11-20,LT,point,NA,16485
2021-11-08,3 wk ahead inc case,2021-11-27,LT,point,NA,15205
2021-11-08,4 wk ahead inc case,2021-12-04,LT,point,NA,13989
2021-11-08,1 wk ahead inc case,2021-11-13,LV,point,NA,13876
2021-11-08,2 wk ahead inc case,2021-11-20,LV,point,NA,12576
2021-11-08,3 wk ahead inc case,2021-11-27,LV,point,NA,11194
2021-11-08,4 wk ahead inc case,2021-12-04,LV,point,NA,9873
2021-11-08,1 wk ahead inc case,2021-11-13,PL,point,NA,110657
2021-11-08,2 wk ahead inc case,2021-11-20,PL,point,NA,162379
2021-11-08,3 wk ahead inc case,2021-11-27,PL,point,NA,216881
2021-11-08,4 wk ahead inc case,2021-12-04,PL,point,NA,277976
2021-11-08,1 wk ahead inc case,2021-11-13,RO,point,NA,43332
2021-11-08,2 wk ahead inc case,2021-11-20,RO,point,NA,29289
2021-11-08,3 wk ahead inc case,2021-11-27,RO,point,NA,18102
