forecast_date,target,target_end_date,location,type,quantile,value
2021-07-26,1 wk ahead inc case,2021-07-31,AT,point,NA,2791
2021-07-26,2 wk ahead inc case,2021-08-07,AT,point,NA,3326
2021-07-26,3 wk ahead inc case,2021-08-14,AT,point,NA,3776
2021-07-26,4 wk ahead inc case,2021-08-21,AT,point,NA,4220
2021-07-26,1 wk ahead inc case,2021-07-31,BG,point,NA,870
2021-07-26,2 wk ahead inc case,2021-08-07,BG,point,NA,1117
2021-07-26,3 wk ahead inc case,2021-08-14,BG,point,NA,1455
2021-07-26,4 wk ahead inc case,2021-08-21,BG,point,NA,1883
2021-07-26,1 wk ahead inc case,2021-07-31,CH,point,NA,8306
2021-07-26,2 wk ahead inc case,2021-08-07,CH,point,NA,13651
2021-07-26,3 wk ahead inc case,2021-08-14,CH,point,NA,22997
2021-07-26,4 wk ahead inc case,2021-08-21,CH,point,NA,39061
2021-07-26,1 wk ahead inc case,2021-07-31,CZ,point,NA,1498
2021-07-26,2 wk ahead inc case,2021-08-07,CZ,point,NA,1363
2021-07-26,3 wk ahead inc case,2021-08-14,CZ,point,NA,1180
2021-07-26,4 wk ahead inc case,2021-08-21,CZ,point,NA,998
2021-07-26,1 wk ahead inc case,2021-07-31,DE,point,NA,13950
2021-07-26,2 wk ahead inc case,2021-08-07,DE,point,NA,16465
2021-07-26,3 wk ahead inc case,2021-08-14,DE,point,NA,19080
2021-07-26,4 wk ahead inc case,2021-08-21,DE,point,NA,21859
2021-07-26,1 wk ahead inc case,2021-07-31,EE,point,NA,839
2021-07-26,2 wk ahead inc case,2021-08-07,EE,point,NA,1248
2021-07-26,3 wk ahead inc case,2021-08-14,EE,point,NA,1666
2021-07-26,4 wk ahead inc case,2021-08-21,EE,point,NA,2227
2021-07-26,1 wk ahead inc case,2021-07-31,FI,point,NA,3176
2021-07-26,2 wk ahead inc case,2021-08-07,FI,point,NA,3644
2021-07-26,3 wk ahead inc case,2021-08-14,FI,point,NA,4094
2021-07-26,4 wk ahead inc case,2021-08-21,FI,point,NA,4458
2021-07-26,1 wk ahead inc case,2021-07-31,FR,point,NA,286954
2021-07-26,2 wk ahead inc case,2021-08-07,FR,point,NA,659749
2021-07-26,3 wk ahead inc case,2021-08-14,FR,point,NA,1304225
2021-07-26,4 wk ahead inc case,2021-08-21,FR,point,NA,2088852
2021-07-26,1 wk ahead inc case,2021-07-31,GB,point,NA,270382
2021-07-26,2 wk ahead inc case,2021-08-07,GB,point,NA,245931
2021-07-26,3 wk ahead inc case,2021-08-14,GB,point,NA,237925
2021-07-26,4 wk ahead inc case,2021-08-21,GB,point,NA,209460
2021-07-26,1 wk ahead inc case,2021-07-31,GR,point,NA,16688
2021-07-26,2 wk ahead inc case,2021-08-07,GR,point,NA,17250
2021-07-26,3 wk ahead inc case,2021-08-14,GR,point,NA,17694
2021-07-26,4 wk ahead inc case,2021-08-21,GR,point,NA,18214
2021-07-26,1 wk ahead inc case,2021-07-31,HR,point,NA,1240
2021-07-26,2 wk ahead inc case,2021-08-07,HR,point,NA,1509
2021-07-26,3 wk ahead inc case,2021-08-14,HR,point,NA,1901
2021-07-26,4 wk ahead inc case,2021-08-21,HR,point,NA,2329
2021-07-26,1 wk ahead inc case,2021-07-31,HU,point,NA,373
2021-07-26,2 wk ahead inc case,2021-08-07,HU,point,NA,423
2021-07-26,3 wk ahead inc case,2021-08-14,HU,point,NA,478
2021-07-26,4 wk ahead inc case,2021-08-21,HU,point,NA,548
2021-07-26,1 wk ahead inc case,2021-07-31,IE,point,NA,14762
2021-07-26,2 wk ahead inc case,2021-08-07,IE,point,NA,22831
2021-07-26,3 wk ahead inc case,2021-08-14,IE,point,NA,33114
2021-07-26,4 wk ahead inc case,2021-08-21,IE,point,NA,43501
2021-07-26,1 wk ahead inc case,2021-07-31,IT,point,NA,48065
2021-07-26,2 wk ahead inc case,2021-08-07,IT,point,NA,76217
2021-07-26,3 wk ahead inc case,2021-08-14,IT,point,NA,111801
2021-07-26,4 wk ahead inc case,2021-08-21,IT,point,NA,161124
2021-07-26,1 wk ahead inc case,2021-07-31,LI,point,NA,7
2021-07-26,2 wk ahead inc case,2021-08-07,LI,point,NA,6
2021-07-26,3 wk ahead inc case,2021-08-14,LI,point,NA,6
2021-07-26,4 wk ahead inc case,2021-08-21,LI,point,NA,5
2021-07-26,1 wk ahead inc case,2021-07-31,LT,point,NA,2171
2021-07-26,2 wk ahead inc case,2021-08-07,LT,point,NA,3969
2021-07-26,3 wk ahead inc case,2021-08-14,LT,point,NA,6377
2021-07-26,4 wk ahead inc case,2021-08-21,LT,point,NA,11385
2021-07-26,1 wk ahead inc case,2021-07-31,LV,point,NA,372
2021-07-26,2 wk ahead inc case,2021-08-07,LV,point,NA,530
2021-07-26,3 wk ahead inc case,2021-08-14,LV,point,NA,812
2021-07-26,4 wk ahead inc case,2021-08-21,LV,point,NA,1350
2021-07-26,1 wk ahead inc case,2021-07-31,PL,point,NA,846
2021-07-26,2 wk ahead inc case,2021-08-07,PL,point,NA,1037
2021-07-26,3 wk ahead inc case,2021-08-14,PL,point,NA,1177
2021-07-26,4 wk ahead inc case,2021-08-21,PL,point,NA,1200
2021-07-26,1 wk ahead inc case,2021-07-31,PT,point,NA,22873
2021-07-26,2 wk ahead inc case,2021-08-07,PT,point,NA,23243
2021-07-26,3 wk ahead inc case,2021-08-14,PT,point,NA,22991
2021-07-26,4 wk ahead inc case,2021-08-21,PT,point,NA,22255
2021-07-26,1 wk ahead inc case,2021-07-31,RO,point,NA,1009
2021-07-26,2 wk ahead inc case,2021-08-07,RO,point,NA,1534
2021-07-26,3 wk ahead inc case,2021-08-14,RO,point,NA,2322
2021-07-26,4 wk ahead inc case,2021-08-21,RO,point,NA,3697
2021-07-26,1 wk ahead inc case,2021-07-31,SE,point,NA,3704
2021-07-26,2 wk ahead inc case,2021-08-07,SE,point,NA,6127
2021-07-26,3 wk ahead inc case,2021-08-14,SE,point,NA,10308
2021-07-26,4 wk ahead inc case,2021-08-21,SE,point,NA,16626
2021-07-26,1 wk ahead inc case,2021-07-31,SI,point,NA,412
2021-07-26,2 wk ahead inc case,2021-08-07,SI,point,NA,410
2021-07-26,3 wk ahead inc case,2021-08-14,SI,point,NA,404
2021-07-26,4 wk ahead inc case,2021-08-21,SI,point,NA,396
2021-07-26,1 wk ahead inc case,2021-07-31,SK,point,NA,187
2021-07-26,2 wk ahead inc case,2021-08-07,SK,point,NA,158
2021-07-26,3 wk ahead inc case,2021-08-14,SK,point,NA,154
2021-07-26,4 wk ahead inc case,2021-08-21,SK,point,NA,147
2021-07-26,1 wk ahead inc death,2021-07-31,AT,point,NA,10
2021-07-26,2 wk ahead inc death,2021-08-07,AT,point,NA,14
2021-07-26,3 wk ahead inc death,2021-08-14,AT,point,NA,19
2021-07-26,4 wk ahead inc death,2021-08-21,AT,point,NA,21
2021-07-26,1 wk ahead inc death,2021-07-31,BE,point,NA,16
2021-07-26,2 wk ahead inc death,2021-08-07,BE,point,NA,18
2021-07-26,3 wk ahead inc death,2021-08-14,BE,point,NA,19
2021-07-26,4 wk ahead inc death,2021-08-21,BE,point,NA,19
2021-07-26,1 wk ahead inc death,2021-07-31,BG,point,NA,24
2021-07-26,2 wk ahead inc death,2021-08-07,BG,point,NA,24
2021-07-26,3 wk ahead inc death,2021-08-14,BG,point,NA,28
2021-07-26,4 wk ahead inc death,2021-08-21,BG,point,NA,30
2021-07-26,1 wk ahead inc death,2021-07-31,CH,point,NA,4
2021-07-26,2 wk ahead inc death,2021-08-07,CH,point,NA,5
2021-07-26,3 wk ahead inc death,2021-08-14,CH,point,NA,6
2021-07-26,4 wk ahead inc death,2021-08-21,CH,point,NA,7
2021-07-26,1 wk ahead inc death,2021-07-31,CY,point,NA,14
2021-07-26,2 wk ahead inc death,2021-08-07,CY,point,NA,16
2021-07-26,3 wk ahead inc death,2021-08-14,CY,point,NA,18
2021-07-26,4 wk ahead inc death,2021-08-21,CY,point,NA,18
2021-07-26,1 wk ahead inc death,2021-07-31,CZ,point,NA,16
2021-07-26,2 wk ahead inc death,2021-08-07,CZ,point,NA,18
2021-07-26,3 wk ahead inc death,2021-08-14,CZ,point,NA,17
2021-07-26,4 wk ahead inc death,2021-08-21,CZ,point,NA,15
2021-07-26,1 wk ahead inc death,2021-07-31,DE,point,NA,167
2021-07-26,2 wk ahead inc death,2021-08-07,DE,point,NA,191
2021-07-26,3 wk ahead inc death,2021-08-14,DE,point,NA,221
2021-07-26,4 wk ahead inc death,2021-08-21,DE,point,NA,252
2021-07-26,1 wk ahead inc death,2021-07-31,DK,point,NA,2
2021-07-26,2 wk ahead inc death,2021-08-07,DK,point,NA,2
2021-07-26,3 wk ahead inc death,2021-08-14,DK,point,NA,2
2021-07-26,4 wk ahead inc death,2021-08-21,DK,point,NA,2
2021-07-26,1 wk ahead inc death,2021-07-31,EE,point,NA,1
2021-07-26,2 wk ahead inc death,2021-08-07,EE,point,NA,1
2021-07-26,3 wk ahead inc death,2021-08-14,EE,point,NA,2
