forecast_date,target,target_end_date,location,type,quantile,value
2021-05-31,1 wk ahead inc case,2021-06-05,AT,point,NA,2925
2021-05-31,2 wk ahead inc case,2021-06-12,AT,point,NA,2705
2021-05-31,3 wk ahead inc case,2021-06-19,AT,point,NA,2496
2021-05-31,4 wk ahead inc case,2021-06-26,AT,point,NA,2259
2021-05-31,1 wk ahead inc case,2021-06-05,BE,point,NA,13224
2021-05-31,2 wk ahead inc case,2021-06-12,BE,point,NA,11932
2021-05-31,3 wk ahead inc case,2021-06-19,BE,point,NA,10641
2021-05-31,4 wk ahead inc case,2021-06-26,BE,point,NA,9376
2021-05-31,1 wk ahead inc case,2021-06-05,BG,point,NA,1185
2021-05-31,2 wk ahead inc case,2021-06-12,BG,point,NA,794
2021-05-31,3 wk ahead inc case,2021-06-19,BG,point,NA,530
2021-05-31,4 wk ahead inc case,2021-06-26,BG,point,NA,344
2021-05-31,1 wk ahead inc case,2021-06-05,CY,point,NA,217
2021-05-31,2 wk ahead inc case,2021-06-12,CY,point,NA,80
2021-05-31,3 wk ahead inc case,2021-06-19,CY,point,NA,27
2021-05-31,4 wk ahead inc case,2021-06-26,CY,point,NA,8
2021-05-31,1 wk ahead inc case,2021-06-05,CZ,point,NA,2321
2021-05-31,2 wk ahead inc case,2021-06-12,CZ,point,NA,1404
2021-05-31,3 wk ahead inc case,2021-06-19,CZ,point,NA,848
2021-05-31,4 wk ahead inc case,2021-06-26,CZ,point,NA,339
2021-05-31,1 wk ahead inc case,2021-06-05,DE,point,NA,21618
2021-05-31,2 wk ahead inc case,2021-06-12,DE,point,NA,12546
2021-05-31,3 wk ahead inc case,2021-06-19,DE,point,NA,6723
2021-05-31,4 wk ahead inc case,2021-06-26,DE,point,NA,3830
2021-05-31,1 wk ahead inc case,2021-06-05,DK,point,NA,7283
2021-05-31,2 wk ahead inc case,2021-06-12,DK,point,NA,6966
2021-05-31,3 wk ahead inc case,2021-06-19,DK,point,NA,6604
2021-05-31,4 wk ahead inc case,2021-06-26,DK,point,NA,6229
2021-05-31,1 wk ahead inc case,2021-06-05,EE,point,NA,638
2021-05-31,2 wk ahead inc case,2021-06-12,EE,point,NA,350
2021-05-31,3 wk ahead inc case,2021-06-19,EE,point,NA,277
2021-05-31,4 wk ahead inc case,2021-06-26,EE,point,NA,260
2021-05-31,1 wk ahead inc case,2021-06-05,FR,point,NA,22358
2021-05-31,2 wk ahead inc case,2021-06-12,FR,point,NA,16215
2021-05-31,3 wk ahead inc case,2021-06-19,FR,point,NA,11649
2021-05-31,4 wk ahead inc case,2021-06-26,FR,point,NA,8089
2021-05-31,1 wk ahead inc case,2021-06-05,GB,point,NA,22819
2021-05-31,2 wk ahead inc case,2021-06-12,GB,point,NA,26457
2021-05-31,3 wk ahead inc case,2021-06-19,GB,point,NA,29436
2021-05-31,4 wk ahead inc case,2021-06-26,GB,point,NA,31969
2021-05-31,1 wk ahead inc case,2021-06-05,GR,point,NA,10646
2021-05-31,2 wk ahead inc case,2021-06-12,GR,point,NA,9590
2021-05-31,3 wk ahead inc case,2021-06-19,GR,point,NA,8618
2021-05-31,4 wk ahead inc case,2021-06-26,GR,point,NA,7729
2021-05-31,1 wk ahead inc case,2021-06-05,HR,point,NA,1499
2021-05-31,2 wk ahead inc case,2021-06-12,HR,point,NA,797
2021-05-31,3 wk ahead inc case,2021-06-19,HR,point,NA,344
2021-05-31,4 wk ahead inc case,2021-06-26,HR,point,NA,122
2021-05-31,1 wk ahead inc case,2021-06-05,HU,point,NA,1877
2021-05-31,2 wk ahead inc case,2021-06-12,HU,point,NA,1214
2021-05-31,3 wk ahead inc case,2021-06-19,HU,point,NA,739
2021-05-31,4 wk ahead inc case,2021-06-26,HU,point,NA,427
2021-05-31,1 wk ahead inc case,2021-06-05,IS,point,NA,8
2021-05-31,2 wk ahead inc case,2021-06-12,IS,point,NA,7
2021-05-31,3 wk ahead inc case,2021-06-19,IS,point,NA,5
2021-05-31,4 wk ahead inc case,2021-06-26,IS,point,NA,4
2021-05-31,1 wk ahead inc case,2021-06-05,IT,point,NA,17465
2021-05-31,2 wk ahead inc case,2021-06-12,IT,point,NA,11755
2021-05-31,3 wk ahead inc case,2021-06-19,IT,point,NA,7653
2021-05-31,4 wk ahead inc case,2021-06-26,IT,point,NA,4875
2021-05-31,1 wk ahead inc case,2021-06-05,LI,point,NA,4
2021-05-31,2 wk ahead inc case,2021-06-12,LI,point,NA,3
2021-05-31,3 wk ahead inc case,2021-06-19,LI,point,NA,2
2021-05-31,4 wk ahead inc case,2021-06-26,LI,point,NA,2
2021-05-31,1 wk ahead inc case,2021-06-05,MT,point,NA,30
2021-05-31,2 wk ahead inc case,2021-06-12,MT,point,NA,30
2021-05-31,3 wk ahead inc case,2021-06-19,MT,point,NA,29
2021-05-31,4 wk ahead inc case,2021-06-26,MT,point,NA,29
2021-05-31,1 wk ahead inc case,2021-06-05,NL,point,NA,17878
2021-05-31,2 wk ahead inc case,2021-06-12,NL,point,NA,16452
2021-05-31,3 wk ahead inc case,2021-06-19,NL,point,NA,15246
2021-05-31,4 wk ahead inc case,2021-06-26,NL,point,NA,14327
2021-05-31,1 wk ahead inc case,2021-06-05,PL,point,NA,3785
2021-05-31,2 wk ahead inc case,2021-06-12,PL,point,NA,2475
2021-05-31,3 wk ahead inc case,2021-06-19,PL,point,NA,1587
2021-05-31,4 wk ahead inc case,2021-06-26,PL,point,NA,1038
2021-05-31,1 wk ahead inc case,2021-06-05,PT,point,NA,3545
2021-05-31,2 wk ahead inc case,2021-06-12,PT,point,NA,3699
2021-05-31,3 wk ahead inc case,2021-06-19,PT,point,NA,3736
2021-05-31,4 wk ahead inc case,2021-06-26,PT,point,NA,3764
2021-05-31,1 wk ahead inc case,2021-06-05,RO,point,NA,1163
2021-05-31,2 wk ahead inc case,2021-06-12,RO,point,NA,510
2021-05-31,3 wk ahead inc case,2021-06-19,RO,point,NA,162
2021-05-31,4 wk ahead inc case,2021-06-26,RO,point,NA,59
2021-05-31,1 wk ahead inc case,2021-06-05,SK,point,NA,680
2021-05-31,2 wk ahead inc case,2021-06-12,SK,point,NA,458
2021-05-31,3 wk ahead inc case,2021-06-19,SK,point,NA,276
2021-05-31,4 wk ahead inc case,2021-06-26,SK,point,NA,125
2021-05-31,1 wk ahead inc death,2021-06-05,AT,point,NA,37
2021-05-31,2 wk ahead inc death,2021-06-12,AT,point,NA,27
2021-05-31,3 wk ahead inc death,2021-06-19,AT,point,NA,21
2021-05-31,4 wk ahead inc death,2021-06-26,AT,point,NA,18
2021-05-31,1 wk ahead inc death,2021-06-05,BE,point,NA,82
2021-05-31,2 wk ahead inc death,2021-06-12,BE,point,NA,67
2021-05-31,3 wk ahead inc death,2021-06-19,BE,point,NA,54
2021-05-31,4 wk ahead inc death,2021-06-26,BE,point,NA,44
2021-05-31,1 wk ahead inc death,2021-06-05,BG,point,NA,122
2021-05-31,2 wk ahead inc death,2021-06-12,BG,point,NA,83
2021-05-31,3 wk ahead inc death,2021-06-19,BG,point,NA,59
2021-05-31,4 wk ahead inc death,2021-06-26,BG,point,NA,40
2021-05-31,1 wk ahead inc death,2021-06-05,CH,point,NA,27
2021-05-31,2 wk ahead inc death,2021-06-12,CH,point,NA,24
2021-05-31,3 wk ahead inc death,2021-06-19,CH,point,NA,21
2021-05-31,4 wk ahead inc death,2021-06-26,CH,point,NA,18
2021-05-31,1 wk ahead inc death,2021-06-05,CZ,point,NA,65
2021-05-31,2 wk ahead inc death,2021-06-12,CZ,point,NA,44
2021-05-31,3 wk ahead inc death,2021-06-19,CZ,point,NA,29
2021-05-31,4 wk ahead inc death,2021-06-26,CZ,point,NA,20
2021-05-31,1 wk ahead inc death,2021-06-05,DE,point,NA,752
2021-05-31,2 wk ahead inc death,2021-06-12,DE,point,NA,585
2021-05-31,3 wk ahead inc death,2021-06-19,DE,point,NA,486
2021-05-31,4 wk ahead inc death,2021-06-26,DE,point,NA,382
2021-05-31,1 wk ahead inc death,2021-06-05,DK,point,NA,11
2021-05-31,2 wk ahead inc death,2021-06-12,DK,point,NA,12
2021-05-31,3 wk ahead inc death,2021-06-19,DK,point,NA,14
2021-05-31,4 wk ahead inc death,2021-06-26,DK,point,NA,16
2021-05-31,1 wk ahead inc death,2021-06-05,EE,point,NA,10
2021-05-31,2 wk ahead inc death,2021-06-12,EE,point,NA,8
2021-05-31,3 wk ahead inc death,2021-06-19,EE,point,NA,7
2021-05-31,4 wk ahead inc death,2021-06-26,EE,point,NA,4
2021-05-31,1 wk ahead inc death,2021-06-05,ES,point,NA,240
2021-05-31,2 wk ahead inc death,2021-06-12,ES,point,NA,209
2021-05-31,3 wk ahead inc death,2021-06-19,ES,point,NA,181
2021-05-31,4 wk ahead inc death,2021-06-26,ES,point,NA,157
2021-05-31,1 wk ahead inc death,2021-06-05,FI,point,NA,7
2021-05-31,2 wk ahead inc death,2021-06-12,FI,point,NA,6
2021-05-31,3 wk ahead inc death,2021-06-19,FI,point,NA,5
2021-05-31,4 wk ahead inc death,2021-06-26,FI,point,NA,5
2021-05-31,1 wk ahead inc death,2021-06-05,FR,point,NA,585
2021-05-31,2 wk ahead inc death,2021-06-12,FR,point,NA,424
2021-05-31,3 wk ahead inc death,2021-06-19,FR,point,NA,208
2021-05-31,4 wk ahead inc death,2021-06-26,FR,point,NA,204
2021-05-31,1 wk ahead inc death,2021-06-05,GB,point,NA,64
2021-05-31,2 wk ahead inc death,2021-06-12,GB,point,NA,73
2021-05-31,3 wk ahead inc death,2021-06-19,GB,point,NA,89
2021-05-31,4 wk ahead inc death,2021-06-26,GB,point,NA,105
2021-05-31,1 wk ahead inc death,2021-06-05,GR,point,NA,251
2021-05-31,2 wk ahead inc death,2021-06-12,GR,point,NA,220
2021-05-31,3 wk ahead inc death,2021-06-19,GR,point,NA,218
2021-05-31,4 wk ahead inc death,2021-06-26,GR,point,NA,215
2021-05-31,1 wk ahead inc death,2021-06-05,HR,point,NA,79
2021-05-31,2 wk ahead inc death,2021-06-12,HR,point,NA,57
2021-05-31,3 wk ahead inc death,2021-06-19,HR,point,NA,46
2021-05-31,4 wk ahead inc death,2021-06-26,HR,point,NA,43
2021-05-31,1 wk ahead inc death,2021-06-05,HU,point,NA,158
2021-05-31,2 wk ahead inc death,2021-06-12,HU,point,NA,105
2021-05-31,3 wk ahead inc death,2021-06-19,HU,point,NA,74
2021-05-31,4 wk ahead inc death,2021-06-26,HU,point,NA,50
2021-05-31,1 wk ahead inc death,2021-06-05,IE,point,NA,2
2021-05-31,2 wk ahead inc death,2021-06-12,IE,point,NA,1
2021-05-31,3 wk ahead inc death,2021-06-19,IE,point,NA,0
2021-05-31,4 wk ahead inc death,2021-06-26,IE,point,NA,0
2021-05-31,1 wk ahead inc death,2021-06-05,IT,point,NA,597
2021-05-31,2 wk ahead inc death,2021-06-12,IT,point,NA,463
2021-05-31,3 wk ahead inc death,2021-06-19,IT,point,NA,324
2021-05-31,4 wk ahead inc death,2021-06-26,IT,point,NA,216
2021-05-31,1 wk ahead inc death,2021-06-05,LU,point,NA,4
2021-05-31,2 wk ahead inc death,2021-06-12,LU,point,NA,4
2021-05-31,3 wk ahead inc death,2021-06-19,LU,point,NA,4
2021-05-31,4 wk ahead inc death,2021-06-26,LU,point,NA,4
2021-05-31,1 wk ahead inc death,2021-06-05,LV,point,NA,51
2021-05-31,2 wk ahead inc death,2021-06-12,LV,point,NA,51
2021-05-31,3 wk ahead inc death,2021-06-19,LV,point,NA,50
2021-05-31,4 wk ahead inc death,2021-06-26,LV,point,NA,50
2021-05-31,1 wk ahead inc death,2021-06-05,NL,point,NA,72
2021-05-31,2 wk ahead inc death,2021-06-12,NL,point,NA,62
2021-05-31,3 wk ahead inc death,2021-06-19,NL,point,NA,53
2021-05-31,4 wk ahead inc death,2021-06-26,NL,point,NA,46
2021-05-31,1 wk ahead inc death,2021-06-05,PL,point,NA,558
2021-05-31,2 wk ahead inc death,2021-06-12,PL,point,NA,389
2021-05-31,3 wk ahead inc death,2021-06-19,PL,point,NA,265
2021-05-31,4 wk ahead inc death,2021-06-26,PL,point,NA,166
2021-05-31,1 wk ahead inc death,2021-06-05,PT,point,NA,9
2021-05-31,2 wk ahead inc death,2021-06-12,PT,point,NA,10
2021-05-31,3 wk ahead inc death,2021-06-19,PT,point,NA,12
2021-05-31,4 wk ahead inc death,2021-06-26,PT,point,NA,12
2021-05-31,1 wk ahead inc death,2021-06-05,RO,point,NA,231
2021-05-31,2 wk ahead inc death,2021-06-12,RO,point,NA,162
2021-05-31,3 wk ahead inc death,2021-06-19,RO,point,NA,110
2021-05-31,4 wk ahead inc death,2021-06-26,RO,point,NA,73
2021-05-31,1 wk ahead inc death,2021-06-05,SE,point,NA,72
2021-05-31,2 wk ahead inc death,2021-06-12,SE,point,NA,64
2021-05-31,3 wk ahead inc death,2021-06-19,SE,point,NA,57
2021-05-31,4 wk ahead inc death,2021-06-26,SE,point,NA,50
2021-05-31,1 wk ahead inc death,2021-06-05,SI,point,NA,18
2021-05-31,2 wk ahead inc death,2021-06-12,SI,point,NA,14
2021-05-31,3 wk ahead inc death,2021-06-19,SI,point,NA,11
2021-05-31,4 wk ahead inc death,2021-06-26,SI,point,NA,9
2021-05-31,1 wk ahead inc death,2021-06-05,SK,point,NA,42
2021-05-31,2 wk ahead inc death,2021-06-12,SK,point,NA,27
2021-05-31,3 wk ahead inc death,2021-06-19,SK,point,NA,19
2021-05-31,4 wk ahead inc death,2021-06-26,SK,point,NA,13
2021-05-31,1 wk ahead inc case,2021-06-05,AT,quantile,0.01,1757
2021-05-31,2 wk ahead inc case,2021-06-12,AT,quantile,0.01,1021
2021-05-31,3 wk ahead inc case,2021-06-19,AT,quantile,0.01,700
2021-05-31,4 wk ahead inc case,2021-06-26,AT,quantile,0.01,494
2021-05-31,1 wk ahead inc case,2021-06-05,BE,quantile,0.01,8530
2021-05-31,2 wk ahead inc case,2021-06-12,BE,quantile,0.01,6106
2021-05-31,3 wk ahead inc case,2021-06-19,BE,quantile,0.01,3892
2021-05-31,4 wk ahead inc case,2021-06-26,BE,quantile,0.01,3193
2021-05-31,1 wk ahead inc case,2021-06-05,BG,quantile,0.01,744
2021-05-31,2 wk ahead inc case,2021-06-12,BG,quantile,0.01,425
2021-05-31,3 wk ahead inc case,2021-06-19,BG,quantile,0.01,220
2021-05-31,4 wk ahead inc case,2021-06-26,BG,quantile,0.01,115
2021-05-31,1 wk ahead inc case,2021-06-05,CY,quantile,0.01,0
2021-05-31,2 wk ahead inc case,2021-06-12,CY,quantile,0.01,0
2021-05-31,3 wk ahead inc case,2021-06-19,CY,quantile,0.01,0
2021-05-31,4 wk ahead inc case,2021-06-26,CY,quantile,0.01,0
2021-05-31,1 wk ahead inc case,2021-06-05,CZ,quantile,0.01,579
2021-05-31,2 wk ahead inc case,2021-06-12,CZ,quantile,0.01,313
2021-05-31,3 wk ahead inc case,2021-06-19,CZ,quantile,0.01,55
2021-05-31,4 wk ahead inc case,2021-06-26,CZ,quantile,0.01,12
2021-05-31,1 wk ahead inc case,2021-06-05,DE,quantile,0.01,3982
2021-05-31,2 wk ahead inc case,2021-06-12,DE,quantile,0.01,0
2021-05-31,3 wk ahead inc case,2021-06-19,DE,quantile,0.01,0
2021-05-31,4 wk ahead inc case,2021-06-26,DE,quantile,0.01,0
2021-05-31,1 wk ahead inc case,2021-06-05,DK,quantile,0.01,5730
2021-05-31,2 wk ahead inc case,2021-06-12,DK,quantile,0.01,5024
2021-05-31,3 wk ahead inc case,2021-06-19,DK,quantile,0.01,4274
2021-05-31,4 wk ahead inc case,2021-06-26,DK,quantile,0.01,3510
2021-05-31,1 wk ahead inc case,2021-06-05,EE,quantile,0.01,402
2021-05-31,2 wk ahead inc case,2021-06-12,EE,quantile,0.01,158
2021-05-31,3 wk ahead inc case,2021-06-19,EE,quantile,0.01,84
2021-05-31,4 wk ahead inc case,2021-06-26,EE,quantile,0.01,68
2021-05-31,1 wk ahead inc case,2021-06-05,FR,quantile,0.01,16504
2021-05-31,2 wk ahead inc case,2021-06-12,FR,quantile,0.01,13631
2021-05-31,3 wk ahead inc case,2021-06-19,FR,quantile,0.01,10491
2021-05-31,4 wk ahead inc case,2021-06-26,FR,quantile,0.01,7532
2021-05-31,1 wk ahead inc case,2021-06-05,GB,quantile,0.01,13599
2021-05-31,2 wk ahead inc case,2021-06-12,GB,quantile,0.01,14005
2021-05-31,3 wk ahead inc case,2021-06-19,GB,quantile,0.01,13942
2021-05-31,4 wk ahead inc case,2021-06-26,GB,quantile,0.01,12353
2021-05-31,1 wk ahead inc case,2021-06-05,GR,quantile,0.01,8320
2021-05-31,2 wk ahead inc case,2021-06-12,GR,quantile,0.01,6683
2021-05-31,3 wk ahead inc case,2021-06-19,GR,quantile,0.01,5130
2021-05-31,4 wk ahead inc case,2021-06-26,GR,quantile,0.01,3659
2021-05-31,1 wk ahead inc case,2021-06-05,HR,quantile,0.01,486
2021-05-31,2 wk ahead inc case,2021-06-12,HR,quantile,0.01,0
2021-05-31,3 wk ahead inc case,2021-06-19,HR,quantile,0.01,0
