forecast_date,target,target_end_date,location,type,quantile,value
2021-10-25,1 wk ahead inc case,2021-10-30,AT,point,NA,30559
2021-10-25,2 wk ahead inc case,2021-11-06,AT,point,NA,38873
2021-10-25,3 wk ahead inc case,2021-11-13,AT,point,NA,43852
2021-10-25,4 wk ahead inc case,2021-11-20,AT,point,NA,48580
2021-10-25,1 wk ahead inc case,2021-10-30,BG,point,NA,34877
2021-10-25,2 wk ahead inc case,2021-11-06,BG,point,NA,38283
2021-10-25,3 wk ahead inc case,2021-11-13,BG,point,NA,38530
2021-10-25,4 wk ahead inc case,2021-11-20,BG,point,NA,35608
2021-10-25,1 wk ahead inc case,2021-10-30,CZ,point,NA,27149
2021-10-25,2 wk ahead inc case,2021-11-06,CZ,point,NA,40545
2021-10-25,3 wk ahead inc case,2021-11-13,CZ,point,NA,63225
2021-10-25,4 wk ahead inc case,2021-11-20,CZ,point,NA,98487
2021-10-25,1 wk ahead inc case,2021-10-30,DE,point,NA,104372
2021-10-25,2 wk ahead inc case,2021-11-06,DE,point,NA,109880
2021-10-25,3 wk ahead inc case,2021-11-13,DE,point,NA,111765
2021-10-25,4 wk ahead inc case,2021-11-20,DE,point,NA,112410
2021-10-25,1 wk ahead inc case,2021-10-30,EE,point,NA,9625
2021-10-25,2 wk ahead inc case,2021-11-06,EE,point,NA,10709
2021-10-25,3 wk ahead inc case,2021-11-13,EE,point,NA,11875
2021-10-25,4 wk ahead inc case,2021-11-20,EE,point,NA,12785
2021-10-25,1 wk ahead inc case,2021-10-30,HR,point,NA,21121
2021-10-25,2 wk ahead inc case,2021-11-06,HR,point,NA,23837
2021-10-25,3 wk ahead inc case,2021-11-13,HR,point,NA,23911
2021-10-25,4 wk ahead inc case,2021-11-20,HR,point,NA,22321
2021-10-25,1 wk ahead inc case,2021-10-30,HU,point,NA,14716
2021-10-25,2 wk ahead inc case,2021-11-06,HU,point,NA,20349
2021-10-25,3 wk ahead inc case,2021-11-13,HU,point,NA,27522
2021-10-25,4 wk ahead inc case,2021-11-20,HU,point,NA,37153
2021-10-25,1 wk ahead inc case,2021-10-30,LT,point,NA,21177
2021-10-25,2 wk ahead inc case,2021-11-06,LT,point,NA,22135
2021-10-25,3 wk ahead inc case,2021-11-13,LT,point,NA,22292
2021-10-25,4 wk ahead inc case,2021-11-20,LT,point,NA,21616
2021-10-25,1 wk ahead inc case,2021-10-30,LV,point,NA,22828
2021-10-25,2 wk ahead inc case,2021-11-06,LV,point,NA,27728
2021-10-25,3 wk ahead inc case,2021-11-13,LV,point,NA,30953
2021-10-25,4 wk ahead inc case,2021-11-20,LV,point,NA,31591
2021-10-25,1 wk ahead inc case,2021-10-30,MT,point,NA,84
2021-10-25,2 wk ahead inc case,2021-11-06,MT,point,NA,80
2021-10-25,3 wk ahead inc case,2021-11-13,MT,point,NA,81
2021-10-25,4 wk ahead inc case,2021-11-20,MT,point,NA,81
2021-10-25,1 wk ahead inc case,2021-10-30,PL,point,NA,50743
2021-10-25,2 wk ahead inc case,2021-11-06,PL,point,NA,76751
2021-10-25,3 wk ahead inc case,2021-11-13,PL,point,NA,112755
2021-10-25,4 wk ahead inc case,2021-11-20,PL,point,NA,164285
2021-10-25,1 wk ahead inc case,2021-10-30,RO,point,NA,108146
2021-10-25,2 wk ahead inc case,2021-11-06,RO,point,NA,109916
2021-10-25,3 wk ahead inc case,2021-11-13,RO,point,NA,110137
2021-10-25,4 wk ahead inc case,2021-11-20,RO,point,NA,108476
2021-10-25,1 wk ahead inc case,2021-10-30,SK,point,NA,21206
2021-10-25,2 wk ahead inc case,2021-11-06,SK,point,NA,31018
2021-10-25,3 wk ahead inc case,2021-11-13,SK,point,NA,32755
2021-10-25,4 wk ahead inc case,2021-11-20,SK,point,NA,40695
2021-10-25,1 wk ahead inc death,2021-10-30,AT,point,NA,87
2021-10-25,2 wk ahead inc death,2021-11-06,AT,point,NA,100
2021-10-25,3 wk ahead inc death,2021-11-13,AT,point,NA,120
2021-10-25,4 wk ahead inc death,2021-11-20,AT,point,NA,142
2021-10-25,1 wk ahead inc death,2021-10-30,BE,point,NA,110
2021-10-25,2 wk ahead inc death,2021-11-06,BE,point,NA,139
2021-10-25,3 wk ahead inc death,2021-11-13,BE,point,NA,177
2021-10-25,4 wk ahead inc death,2021-11-20,BE,point,NA,236
2021-10-25,1 wk ahead inc death,2021-10-30,CH,point,NA,22
2021-10-25,2 wk ahead inc death,2021-11-06,CH,point,NA,19
2021-10-25,3 wk ahead inc death,2021-11-13,CH,point,NA,17
2021-10-25,4 wk ahead inc death,2021-11-20,CH,point,NA,15
2021-10-25,1 wk ahead inc death,2021-10-30,CZ,point,NA,86
2021-10-25,2 wk ahead inc death,2021-11-06,CZ,point,NA,128
2021-10-25,3 wk ahead inc death,2021-11-13,CZ,point,NA,192
2021-10-25,4 wk ahead inc death,2021-11-20,CZ,point,NA,313
2021-10-25,1 wk ahead inc death,2021-10-30,DE,point,NA,463
2021-10-25,2 wk ahead inc death,2021-11-06,DE,point,NA,496
2021-10-25,3 wk ahead inc death,2021-11-13,DE,point,NA,516
2021-10-25,4 wk ahead inc death,2021-11-20,DE,point,NA,555
2021-10-25,1 wk ahead inc death,2021-10-30,DK,point,NA,15
2021-10-25,2 wk ahead inc death,2021-11-06,DK,point,NA,17
2021-10-25,3 wk ahead inc death,2021-11-13,DK,point,NA,18
2021-10-25,4 wk ahead inc death,2021-11-20,DK,point,NA,18
2021-10-25,1 wk ahead inc death,2021-10-30,EE,point,NA,40
2021-10-25,2 wk ahead inc death,2021-11-06,EE,point,NA,44
2021-10-25,3 wk ahead inc death,2021-11-13,EE,point,NA,45
2021-10-25,4 wk ahead inc death,2021-11-20,EE,point,NA,44
2021-10-25,1 wk ahead inc death,2021-10-30,ES,point,NA,150
2021-10-25,2 wk ahead inc death,2021-11-06,ES,point,NA,145
2021-10-25,3 wk ahead inc death,2021-11-13,ES,point,NA,153
2021-10-25,4 wk ahead inc death,2021-11-20,ES,point,NA,168
2021-10-25,1 wk ahead inc death,2021-10-30,FR,point,NA,116
2021-10-25,2 wk ahead inc death,2021-11-06,FR,point,NA,95
2021-10-25,3 wk ahead inc death,2021-11-13,FR,point,NA,79
2021-10-25,4 wk ahead inc death,2021-11-20,FR,point,NA,66
2021-10-25,1 wk ahead inc death,2021-10-30,GB,point,NA,933
2021-10-25,2 wk ahead inc death,2021-11-06,GB,point,NA,983
2021-10-25,3 wk ahead inc death,2021-11-13,GB,point,NA,1036
2021-10-25,4 wk ahead inc death,2021-11-20,GB,point,NA,1065
2021-10-25,1 wk ahead inc death,2021-10-30,HR,point,NA,153
2021-10-25,2 wk ahead inc death,2021-11-06,HR,point,NA,213
2021-10-25,3 wk ahead inc death,2021-11-13,HR,point,NA,310
2021-10-25,4 wk ahead inc death,2021-11-20,HR,point,NA,436
2021-10-25,1 wk ahead inc death,2021-10-30,HU,point,NA,193
