forecast_date,target,target_end_date,location,type,quantile,value
2021-08-23,1 wk ahead inc case,2021-08-28,AT,point,NA,9662
2021-08-23,1 wk ahead inc case,2021-08-28,BG,point,NA,11428
2021-08-23,1 wk ahead inc case,2021-08-28,CZ,point,NA,1278
2021-08-23,1 wk ahead inc case,2021-08-28,DE,point,NA,60070
2021-08-23,1 wk ahead inc case,2021-08-28,EE,point,NA,1584
2021-08-23,1 wk ahead inc case,2021-08-28,FI,point,NA,4580
2021-08-23,1 wk ahead inc case,2021-08-28,GR,point,NA,21865
2021-08-23,1 wk ahead inc case,2021-08-28,HR,point,NA,3563
2021-08-23,1 wk ahead inc case,2021-08-28,HU,point,NA,403
2021-08-23,1 wk ahead inc case,2021-08-28,IE,point,NA,13020
2021-08-23,1 wk ahead inc case,2021-08-28,IT,point,NA,45894
2021-08-23,1 wk ahead inc case,2021-08-28,LT,point,NA,3882
2021-08-23,1 wk ahead inc case,2021-08-28,LV,point,NA,1122
2021-08-23,1 wk ahead inc case,2021-08-28,PL,point,NA,1606
2021-08-23,1 wk ahead inc case,2021-08-28,RO,point,NA,5027
2021-08-23,1 wk ahead inc case,2021-08-28,SE,point,NA,8672
2021-08-23,1 wk ahead inc case,2021-08-28,SI,point,NA,3168
2021-08-23,1 wk ahead inc case,2021-08-28,SK,point,NA,603
2021-08-23,2 wk ahead inc case,2021-09-04,AT,point,NA,12417
2021-08-23,2 wk ahead inc case,2021-09-04,BG,point,NA,16027
2021-08-23,2 wk ahead inc case,2021-09-04,CZ,point,NA,1296
2021-08-23,2 wk ahead inc case,2021-09-04,DE,point,NA,80696
2021-08-23,2 wk ahead inc case,2021-09-04,EE,point,NA,1712
2021-08-23,2 wk ahead inc case,2021-09-04,FI,point,NA,4548
2021-08-23,2 wk ahead inc case,2021-09-04,GR,point,NA,21646
2021-08-23,2 wk ahead inc case,2021-09-04,HR,point,NA,4902
2021-08-23,2 wk ahead inc case,2021-09-04,HU,point,NA,396
2021-08-23,2 wk ahead inc case,2021-09-04,IE,point,NA,13660
2021-08-23,2 wk ahead inc case,2021-09-04,IT,point,NA,49813
2021-08-23,2 wk ahead inc case,2021-09-04,LT,point,NA,4260
2021-08-23,2 wk ahead inc case,2021-09-04,LV,point,NA,1476
2021-08-23,2 wk ahead inc case,2021-09-04,PL,point,NA,1811
2021-08-23,2 wk ahead inc case,2021-09-04,RO,point,NA,7277
2021-08-23,2 wk ahead inc case,2021-09-04,SE,point,NA,11057
2021-08-23,2 wk ahead inc case,2021-09-04,SI,point,NA,4378
2021-08-23,2 wk ahead inc case,2021-09-04,SK,point,NA,703
2021-08-23,3 wk ahead inc case,2021-09-11,AT,point,NA,15179
2021-08-23,3 wk ahead inc case,2021-09-11,BG,point,NA,21398
2021-08-23,3 wk ahead inc case,2021-09-11,CZ,point,NA,1328
2021-08-23,3 wk ahead inc case,2021-09-11,DE,point,NA,101984
2021-08-23,3 wk ahead inc case,2021-09-11,EE,point,NA,1822
2021-08-23,3 wk ahead inc case,2021-09-11,FI,point,NA,4613
2021-08-23,3 wk ahead inc case,2021-09-11,GR,point,NA,21432
2021-08-23,3 wk ahead inc case,2021-09-11,HR,point,NA,6526
2021-08-23,3 wk ahead inc case,2021-09-11,HU,point,NA,395
2021-08-23,3 wk ahead inc case,2021-09-11,IE,point,NA,13664
2021-08-23,3 wk ahead inc case,2021-09-11,IT,point,NA,53381
2021-08-23,3 wk ahead inc case,2021-09-11,LT,point,NA,4606
2021-08-23,3 wk ahead inc case,2021-09-11,LV,point,NA,1837
2021-08-23,3 wk ahead inc case,2021-09-11,PL,point,NA,2016
2021-08-23,3 wk ahead inc case,2021-09-11,RO,point,NA,10139
2021-08-23,3 wk ahead inc case,2021-09-11,SE,point,NA,14096
2021-08-23,3 wk ahead inc case,2021-09-11,SI,point,NA,5730
2021-08-23,3 wk ahead inc case,2021-09-11,SK,point,NA,807
2021-08-23,4 wk ahead inc case,2021-09-18,AT,point,NA,18537
2021-08-23,4 wk ahead inc case,2021-09-18,BG,point,NA,28669
2021-08-23,4 wk ahead inc case,2021-09-18,CZ,point,NA,1362
2021-08-23,4 wk ahead inc case,2021-09-18,DE,point,NA,122460
2021-08-23,4 wk ahead inc case,2021-09-18,EE,point,NA,1904
2021-08-23,4 wk ahead inc case,2021-09-18,FI,point,NA,4691
2021-08-23,4 wk ahead inc case,2021-09-18,GR,point,NA,21220
2021-08-23,4 wk ahead inc case,2021-09-18,HR,point,NA,8487
2021-08-23,4 wk ahead inc case,2021-09-18,HU,point,NA,388
2021-08-23,4 wk ahead inc case,2021-09-18,IE,point,NA,13275
2021-08-23,4 wk ahead inc case,2021-09-18,IT,point,NA,57546
2021-08-23,4 wk ahead inc case,2021-09-18,LT,point,NA,4930
2021-08-23,4 wk ahead inc case,2021-09-18,LV,point,NA,2216
2021-08-23,4 wk ahead inc case,2021-09-18,PL,point,NA,2260
2021-08-23,4 wk ahead inc case,2021-09-18,RO,point,NA,13834
2021-08-23,4 wk ahead inc case,2021-09-18,SE,point,NA,17972
2021-08-23,4 wk ahead inc case,2021-09-18,SI,point,NA,7384
2021-08-23,4 wk ahead inc case,2021-09-18,SK,point,NA,927
2021-08-23,1 wk ahead inc death,2021-08-28,AT,point,NA,10
2021-08-23,1 wk ahead inc death,2021-08-28,BE,point,NA,32
2021-08-23,1 wk ahead inc death,2021-08-28,BG,point,NA,236
2021-08-23,1 wk ahead inc death,2021-08-28,CH,point,NA,23
2021-08-23,1 wk ahead inc death,2021-08-28,CZ,point,NA,10
2021-08-23,1 wk ahead inc death,2021-08-28,DE,point,NA,163
2021-08-23,1 wk ahead inc death,2021-08-28,DK,point,NA,6
2021-08-23,1 wk ahead inc death,2021-08-28,EE,point,NA,3
2021-08-23,1 wk ahead inc death,2021-08-28,ES,point,NA,718
2021-08-23,1 wk ahead inc death,2021-08-28,FI,point,NA,16
2021-08-23,1 wk ahead inc death,2021-08-28,FR,point,NA,584
2021-08-23,1 wk ahead inc death,2021-08-28,GB,point,NA,684
2021-08-23,1 wk ahead inc death,2021-08-28,GR,point,NA,194
2021-08-23,1 wk ahead inc death,2021-08-28,HR,point,NA,21
2021-08-23,1 wk ahead inc death,2021-08-28,HU,point,NA,7
2021-08-23,1 wk ahead inc death,2021-08-28,IE,point,NA,14
2021-08-23,1 wk ahead inc death,2021-08-28,IT,point,NA,368
2021-08-23,1 wk ahead inc death,2021-08-28,LI,point,NA,0
2021-08-23,1 wk ahead inc death,2021-08-28,LV,point,NA,7
2021-08-23,1 wk ahead inc death,2021-08-28,MT,point,NA,6
2021-08-23,1 wk ahead inc death,2021-08-28,NL,point,NA,51
2021-08-23,1 wk ahead inc death,2021-08-28,PL,point,NA,24
2021-08-23,1 wk ahead inc death,2021-08-28,PT,point,NA,77
2021-08-23,1 wk ahead inc death,2021-08-28,RO,point,NA,82
2021-08-23,1 wk ahead inc death,2021-08-28,SE,point,NA,7
2021-08-23,1 wk ahead inc death,2021-08-28,SI,point,NA,5
2021-08-23,1 wk ahead inc death,2021-08-28,SK,point,NA,4
2021-08-23,2 wk ahead inc death,2021-09-04,AT,point,NA,12
2021-08-23,2 wk ahead inc death,2021-09-04,BE,point,NA,33
2021-08-23,2 wk ahead inc death,2021-09-04,BG,point,NA,412
2021-08-23,2 wk ahead inc death,2021-09-04,CH,point,NA,28
2021-08-23,2 wk ahead inc death,2021-09-04,CZ,point,NA,9
2021-08-23,2 wk ahead inc death,2021-09-04,DE,point,NA,228
2021-08-23,2 wk ahead inc death,2021-09-04,DK,point,NA,7
2021-08-23,2 wk ahead inc death,2021-09-04,EE,point,NA,4
2021-08-23,2 wk ahead inc death,2021-09-04,ES,point,NA,810
2021-08-23,2 wk ahead inc death,2021-09-04,FI,point,NA,17
2021-08-23,2 wk ahead inc death,2021-09-04,FR,point,NA,615
2021-08-23,2 wk ahead inc death,2021-09-04,GB,point,NA,716
2021-08-23,2 wk ahead inc death,2021-09-04,GR,point,NA,225
2021-08-23,2 wk ahead inc death,2021-09-04,HR,point,NA,28
2021-08-23,2 wk ahead inc death,2021-09-04,HU,point,NA,7
2021-08-23,2 wk ahead inc death,2021-09-04,IE,point,NA,16
2021-08-23,2 wk ahead inc death,2021-09-04,IT,point,NA,422
2021-08-23,2 wk ahead inc death,2021-09-04,LI,point,NA,0
2021-08-23,2 wk ahead inc death,2021-09-04,LV,point,NA,9
