forecast_date,target,target_end_date,location,type,quantile,value
2021-10-18,1 wk ahead inc case,2021-10-23,AT,point,NA,17178
2021-10-18,1 wk ahead inc case,2021-10-23,BG,point,NA,24140
2021-10-18,1 wk ahead inc case,2021-10-23,CZ,point,NA,11815
2021-10-18,1 wk ahead inc case,2021-10-23,DE,point,NA,67554
2021-10-18,1 wk ahead inc case,2021-10-23,EE,point,NA,9402
2021-10-18,1 wk ahead inc case,2021-10-23,HR,point,NA,11477
2021-10-18,1 wk ahead inc case,2021-10-23,HU,point,NA,6114
2021-10-18,1 wk ahead inc case,2021-10-23,LT,point,NA,19024
2021-10-18,1 wk ahead inc case,2021-10-23,LV,point,NA,18279
2021-10-18,1 wk ahead inc case,2021-10-23,MT,point,NA,74
2021-10-18,1 wk ahead inc case,2021-10-23,PL,point,NA,22053
2021-10-18,1 wk ahead inc case,2021-10-23,RO,point,NA,112745
2021-10-18,1 wk ahead inc case,2021-10-23,SK,point,NA,13394
2021-10-18,2 wk ahead inc case,2021-10-30,AT,point,NA,20253
2021-10-18,2 wk ahead inc case,2021-10-30,BG,point,NA,27896
2021-10-18,2 wk ahead inc case,2021-10-30,CZ,point,NA,16261
2021-10-18,2 wk ahead inc case,2021-10-30,DE,point,NA,69316
2021-10-18,2 wk ahead inc case,2021-10-30,EE,point,NA,11285
2021-10-18,2 wk ahead inc case,2021-10-30,HR,point,NA,12560
2021-10-18,2 wk ahead inc case,2021-10-30,HU,point,NA,6984
2021-10-18,2 wk ahead inc case,2021-10-30,LT,point,NA,21928
2021-10-18,2 wk ahead inc case,2021-10-30,LV,point,NA,23816
2021-10-18,2 wk ahead inc case,2021-10-30,MT,point,NA,65
2021-10-18,2 wk ahead inc case,2021-10-30,PL,point,NA,30762
2021-10-18,2 wk ahead inc case,2021-10-30,RO,point,NA,127228
2021-10-18,2 wk ahead inc case,2021-10-30,SK,point,NA,14598
2021-10-18,3 wk ahead inc case,2021-11-06,AT,point,NA,23470
2021-10-18,3 wk ahead inc case,2021-11-06,BG,point,NA,30886
2021-10-18,3 wk ahead inc case,2021-11-06,CZ,point,NA,22791
2021-10-18,3 wk ahead inc case,2021-11-06,DE,point,NA,69919
2021-10-18,3 wk ahead inc case,2021-11-06,EE,point,NA,13254
2021-10-18,3 wk ahead inc case,2021-11-06,HR,point,NA,13478
2021-10-18,3 wk ahead inc case,2021-11-06,HU,point,NA,8130
2021-10-18,3 wk ahead inc case,2021-11-06,LT,point,NA,25059
2021-10-18,3 wk ahead inc case,2021-11-06,LV,point,NA,29194
2021-10-18,3 wk ahead inc case,2021-11-06,MT,point,NA,63
2021-10-18,3 wk ahead inc case,2021-11-06,PL,point,NA,41651
2021-10-18,3 wk ahead inc case,2021-11-06,RO,point,NA,143149
2021-10-18,3 wk ahead inc case,2021-11-06,SK,point,NA,17427
2021-10-18,4 wk ahead inc case,2021-11-13,AT,point,NA,26328
2021-10-18,4 wk ahead inc case,2021-11-13,BG,point,NA,33096
2021-10-18,4 wk ahead inc case,2021-11-13,CZ,point,NA,32708
2021-10-18,4 wk ahead inc case,2021-11-13,DE,point,NA,70125
2021-10-18,4 wk ahead inc case,2021-11-13,EE,point,NA,15230
2021-10-18,4 wk ahead inc case,2021-11-13,HR,point,NA,13997
2021-10-18,4 wk ahead inc case,2021-11-13,HU,point,NA,9444
2021-10-18,4 wk ahead inc case,2021-11-13,LT,point,NA,28265
2021-10-18,4 wk ahead inc case,2021-11-13,LV,point,NA,34267
2021-10-18,4 wk ahead inc case,2021-11-13,MT,point,NA,59
2021-10-18,4 wk ahead inc case,2021-11-13,PL,point,NA,54565
2021-10-18,4 wk ahead inc case,2021-11-13,RO,point,NA,160771
2021-10-18,4 wk ahead inc case,2021-11-13,SK,point,NA,20666
2021-10-18,1 wk ahead inc death,2021-10-23,AT,point,NA,70
2021-10-18,1 wk ahead inc death,2021-10-23,BE,point,NA,73
2021-10-18,1 wk ahead inc death,2021-10-23,BG,point,NA,737
2021-10-18,1 wk ahead inc death,2021-10-23,CH,point,NA,24
2021-10-18,1 wk ahead inc death,2021-10-23,CZ,point,NA,48
