forecast_date,target,target_end_date,location,type,quantile,value
2021-05-31,1 wk ahead inc case,2021-06-05,AT,point,NA,2835
2021-05-31,2 wk ahead inc case,2021-06-12,AT,point,NA,2392
2021-05-31,3 wk ahead inc case,2021-06-19,AT,point,NA,2043
2021-05-31,4 wk ahead inc case,2021-06-26,AT,point,NA,1751
2021-05-31,1 wk ahead inc case,2021-06-05,BE,point,NA,12684
2021-05-31,2 wk ahead inc case,2021-06-12,BE,point,NA,11572
2021-05-31,3 wk ahead inc case,2021-06-19,BE,point,NA,10504
2021-05-31,4 wk ahead inc case,2021-06-26,BE,point,NA,9528
2021-05-31,1 wk ahead inc case,2021-06-05,BG,point,NA,1126
2021-05-31,2 wk ahead inc case,2021-06-12,BG,point,NA,800
2021-05-31,3 wk ahead inc case,2021-06-19,BG,point,NA,572
2021-05-31,4 wk ahead inc case,2021-06-26,BG,point,NA,413
2021-05-31,1 wk ahead inc case,2021-06-05,CH,point,NA,6564
2021-05-31,2 wk ahead inc case,2021-06-12,CH,point,NA,5823
2021-05-31,3 wk ahead inc case,2021-06-19,CH,point,NA,5079
2021-05-31,4 wk ahead inc case,2021-06-26,CH,point,NA,4331
2021-05-31,1 wk ahead inc case,2021-06-05,CY,point,NA,306
2021-05-31,2 wk ahead inc case,2021-06-12,CY,point,NA,195
2021-05-31,3 wk ahead inc case,2021-06-19,CY,point,NA,144
2021-05-31,4 wk ahead inc case,2021-06-26,CY,point,NA,118
2021-05-31,1 wk ahead inc case,2021-06-05,CZ,point,NA,2467
2021-05-31,2 wk ahead inc case,2021-06-12,CZ,point,NA,1683
2021-05-31,3 wk ahead inc case,2021-06-19,CZ,point,NA,1216
2021-05-31,4 wk ahead inc case,2021-06-26,CZ,point,NA,916
2021-05-31,1 wk ahead inc case,2021-06-05,DE,point,NA,23432
2021-05-31,2 wk ahead inc case,2021-06-12,DE,point,NA,15522
2021-05-31,3 wk ahead inc case,2021-06-19,DE,point,NA,10605
2021-05-31,4 wk ahead inc case,2021-06-26,DE,point,NA,7691
2021-05-31,1 wk ahead inc case,2021-06-05,DK,point,NA,7094
2021-05-31,2 wk ahead inc case,2021-06-12,DK,point,NA,6942
2021-05-31,3 wk ahead inc case,2021-06-19,DK,point,NA,6707
2021-05-31,4 wk ahead inc case,2021-06-26,DK,point,NA,6416
2021-05-31,1 wk ahead inc case,2021-06-05,EE,point,NA,754
2021-05-31,2 wk ahead inc case,2021-06-12,EE,point,NA,522
2021-05-31,3 wk ahead inc case,2021-06-19,EE,point,NA,399
2021-05-31,4 wk ahead inc case,2021-06-26,EE,point,NA,324
2021-05-31,1 wk ahead inc case,2021-06-05,ES,point,NA,27331
2021-05-31,2 wk ahead inc case,2021-06-12,ES,point,NA,24923
2021-05-31,3 wk ahead inc case,2021-06-19,ES,point,NA,22803
2021-05-31,4 wk ahead inc case,2021-06-26,ES,point,NA,21037
2021-05-31,1 wk ahead inc case,2021-06-05,FI,point,NA,933
2021-05-31,2 wk ahead inc case,2021-06-12,FI,point,NA,811
2021-05-31,3 wk ahead inc case,2021-06-19,FI,point,NA,724
2021-05-31,4 wk ahead inc case,2021-06-26,FI,point,NA,654
2021-05-31,1 wk ahead inc case,2021-06-05,FR,point,NA,39073
2021-05-31,2 wk ahead inc case,2021-06-12,FR,point,NA,31054
2021-05-31,3 wk ahead inc case,2021-06-19,FR,point,NA,25280
2021-05-31,4 wk ahead inc case,2021-06-26,FR,point,NA,21490
2021-05-31,1 wk ahead inc case,2021-06-05,GB,point,NA,22224
2021-05-31,2 wk ahead inc case,2021-06-12,GB,point,NA,25374
2021-05-31,3 wk ahead inc case,2021-06-19,GB,point,NA,28273
2021-05-31,4 wk ahead inc case,2021-06-26,GB,point,NA,31440
2021-05-31,1 wk ahead inc case,2021-06-05,GR,point,NA,10556
2021-05-31,2 wk ahead inc case,2021-06-12,GR,point,NA,9572
2021-05-31,3 wk ahead inc case,2021-06-19,GR,point,NA,8568
2021-05-31,4 wk ahead inc case,2021-06-26,GR,point,NA,7665
2021-05-31,1 wk ahead inc case,2021-06-05,HR,point,NA,1591
2021-05-31,2 wk ahead inc case,2021-06-12,HR,point,NA,1021
2021-05-31,3 wk ahead inc case,2021-06-19,HR,point,NA,665
2021-05-31,4 wk ahead inc case,2021-06-26,HR,point,NA,455
2021-05-31,1 wk ahead inc case,2021-06-05,HU,point,NA,1942
2021-05-31,2 wk ahead inc case,2021-06-12,HU,point,NA,1308
2021-05-31,3 wk ahead inc case,2021-06-19,HU,point,NA,952
2021-05-31,4 wk ahead inc case,2021-06-26,HU,point,NA,755
2021-05-31,1 wk ahead inc case,2021-06-05,IE,point,NA,14
2021-05-31,2 wk ahead inc case,2021-06-12,IE,point,NA,6
2021-05-31,3 wk ahead inc case,2021-06-19,IE,point,NA,2
2021-05-31,4 wk ahead inc case,2021-06-26,IE,point,NA,1
2021-05-31,1 wk ahead inc case,2021-06-05,IS,point,NA,9
2021-05-31,2 wk ahead inc case,2021-06-12,IS,point,NA,8
2021-05-31,3 wk ahead inc case,2021-06-19,IS,point,NA,8
2021-05-31,4 wk ahead inc case,2021-06-26,IS,point,NA,8
2021-05-31,1 wk ahead inc case,2021-06-05,IT,point,NA,19733
2021-05-31,2 wk ahead inc case,2021-06-12,IT,point,NA,14737
2021-05-31,3 wk ahead inc case,2021-06-19,IT,point,NA,11113
2021-05-31,4 wk ahead inc case,2021-06-26,IT,point,NA,8555
2021-05-31,1 wk ahead inc case,2021-06-05,LI,point,NA,8
2021-05-31,2 wk ahead inc case,2021-06-12,LI,point,NA,7
2021-05-31,3 wk ahead inc case,2021-06-19,LI,point,NA,6
2021-05-31,4 wk ahead inc case,2021-06-26,LI,point,NA,5
2021-05-31,1 wk ahead inc case,2021-06-05,LT,point,NA,2884
2021-05-31,2 wk ahead inc case,2021-06-12,LT,point,NA,2156
2021-05-31,3 wk ahead inc case,2021-06-19,LT,point,NA,1630
2021-05-31,4 wk ahead inc case,2021-06-26,LT,point,NA,1260
2021-05-31,1 wk ahead inc case,2021-06-05,LU,point,NA,379
2021-05-31,2 wk ahead inc case,2021-06-12,LU,point,NA,323
2021-05-31,3 wk ahead inc case,2021-06-19,LU,point,NA,286
2021-05-31,4 wk ahead inc case,2021-06-26,LU,point,NA,256
2021-05-31,1 wk ahead inc case,2021-06-05,LV,point,NA,1957
2021-05-31,2 wk ahead inc case,2021-06-12,LV,point,NA,1624
2021-05-31,3 wk ahead inc case,2021-06-19,LV,point,NA,1367
2021-05-31,4 wk ahead inc case,2021-06-26,LV,point,NA,1181
2021-05-31,1 wk ahead inc case,2021-06-05,MT,point,NA,31
2021-05-31,2 wk ahead inc case,2021-06-12,MT,point,NA,36
2021-05-31,3 wk ahead inc case,2021-06-19,MT,point,NA,47
2021-05-31,4 wk ahead inc case,2021-06-26,MT,point,NA,68
2021-05-31,1 wk ahead inc case,2021-06-05,NL,point,NA,17916
2021-05-31,2 wk ahead inc case,2021-06-12,NL,point,NA,14750
2021-05-31,3 wk ahead inc case,2021-06-19,NL,point,NA,12151
2021-05-31,4 wk ahead inc case,2021-06-26,NL,point,NA,10265
2021-05-31,1 wk ahead inc case,2021-06-05,NO,point,NA,2512
2021-05-31,2 wk ahead inc case,2021-06-12,NO,point,NA,2439
2021-05-31,3 wk ahead inc case,2021-06-19,NO,point,NA,2362
2021-05-31,4 wk ahead inc case,2021-06-26,NO,point,NA,2284
2021-05-31,1 wk ahead inc case,2021-06-05,PL,point,NA,5400
2021-05-31,2 wk ahead inc case,2021-06-12,PL,point,NA,4161
2021-05-31,3 wk ahead inc case,2021-06-19,PL,point,NA,3545
2021-05-31,4 wk ahead inc case,2021-06-26,PL,point,NA,3234
2021-05-31,1 wk ahead inc case,2021-06-05,PT,point,NA,3516
2021-05-31,2 wk ahead inc case,2021-06-12,PT,point,NA,3773
2021-05-31,3 wk ahead inc case,2021-06-19,PT,point,NA,4030
2021-05-31,4 wk ahead inc case,2021-06-26,PT,point,NA,4265
2021-05-31,1 wk ahead inc case,2021-06-05,RO,point,NA,1616
2021-05-31,2 wk ahead inc case,2021-06-12,RO,point,NA,1095
2021-05-31,3 wk ahead inc case,2021-06-19,RO,point,NA,792
2021-05-31,4 wk ahead inc case,2021-06-26,RO,point,NA,650
2021-05-31,1 wk ahead inc case,2021-06-05,SE,point,NA,8005
2021-05-31,2 wk ahead inc case,2021-06-12,SE,point,NA,4644
2021-05-31,3 wk ahead inc case,2021-06-19,SE,point,NA,2946
2021-05-31,4 wk ahead inc case,2021-06-26,SE,point,NA,2080
2021-05-31,1 wk ahead inc case,2021-06-05,SI,point,NA,1736
2021-05-31,2 wk ahead inc case,2021-06-12,SI,point,NA,1458
2021-05-31,3 wk ahead inc case,2021-06-19,SI,point,NA,1207
2021-05-31,4 wk ahead inc case,2021-06-26,SI,point,NA,1005
2021-05-31,1 wk ahead inc case,2021-06-05,SK,point,NA,639
2021-05-31,2 wk ahead inc case,2021-06-12,SK,point,NA,432
2021-05-31,3 wk ahead inc case,2021-06-19,SK,point,NA,301
2021-05-31,4 wk ahead inc case,2021-06-26,SK,point,NA,205
2021-05-31,1 wk ahead inc death,2021-06-05,AT,point,NA,38
2021-05-31,2 wk ahead inc death,2021-06-12,AT,point,NA,28
2021-05-31,3 wk ahead inc death,2021-06-19,AT,point,NA,23
2021-05-31,4 wk ahead inc death,2021-06-26,AT,point,NA,18
2021-05-31,1 wk ahead inc death,2021-06-05,BE,point,NA,82
2021-05-31,2 wk ahead inc death,2021-06-12,BE,point,NA,68
2021-05-31,3 wk ahead inc death,2021-06-19,BE,point,NA,59
2021-05-31,4 wk ahead inc death,2021-06-26,BE,point,NA,49
2021-05-31,1 wk ahead inc death,2021-06-05,BG,point,NA,120
2021-05-31,2 wk ahead inc death,2021-06-12,BG,point,NA,83
2021-05-31,3 wk ahead inc death,2021-06-19,BG,point,NA,60
