forecast_date,target,target_end_date,location,type,quantile,value
2021-10-11,1 wk ahead inc case,2021-10-16,AT,point,NA,12883
2021-10-11,2 wk ahead inc case,2021-10-23,AT,point,NA,13487
2021-10-11,3 wk ahead inc case,2021-10-30,AT,point,NA,14477
2021-10-11,4 wk ahead inc case,2021-11-06,AT,point,NA,15919
2021-10-11,1 wk ahead inc case,2021-10-16,BE,point,NA,13238
2021-10-11,2 wk ahead inc case,2021-10-23,BE,point,NA,13088
2021-10-11,3 wk ahead inc case,2021-10-30,BE,point,NA,12837
2021-10-11,4 wk ahead inc case,2021-11-06,BE,point,NA,12511
2021-10-11,1 wk ahead inc case,2021-10-16,BG,point,NA,15389
2021-10-11,2 wk ahead inc case,2021-10-23,BG,point,NA,16112
2021-10-11,3 wk ahead inc case,2021-10-30,BG,point,NA,16873
2021-10-11,4 wk ahead inc case,2021-11-06,BG,point,NA,17566
2021-10-11,1 wk ahead inc case,2021-10-16,CH,point,NA,5884
2021-10-11,2 wk ahead inc case,2021-10-23,CH,point,NA,5289
2021-10-11,3 wk ahead inc case,2021-10-30,CH,point,NA,4789
2021-10-11,4 wk ahead inc case,2021-11-06,CH,point,NA,4359
2021-10-11,1 wk ahead inc case,2021-10-16,CY,point,NA,507
2021-10-11,2 wk ahead inc case,2021-10-23,CY,point,NA,442
2021-10-11,3 wk ahead inc case,2021-10-30,CY,point,NA,389
2021-10-11,4 wk ahead inc case,2021-11-06,CY,point,NA,338
2021-10-11,1 wk ahead inc case,2021-10-16,CZ,point,NA,6866
2021-10-11,2 wk ahead inc case,2021-10-23,CZ,point,NA,8499
2021-10-11,3 wk ahead inc case,2021-10-30,CZ,point,NA,10577
2021-10-11,4 wk ahead inc case,2021-11-06,CZ,point,NA,13258
2021-10-11,1 wk ahead inc case,2021-10-16,DE,point,NA,56944
2021-10-11,2 wk ahead inc case,2021-10-23,DE,point,NA,56487
2021-10-11,3 wk ahead inc case,2021-10-30,DE,point,NA,55799
2021-10-11,4 wk ahead inc case,2021-11-06,DE,point,NA,55240
2021-10-11,1 wk ahead inc case,2021-10-16,DK,point,NA,4147
2021-10-11,2 wk ahead inc case,2021-10-23,DK,point,NA,4593
2021-10-11,3 wk ahead inc case,2021-10-30,DK,point,NA,4997
2021-10-11,4 wk ahead inc case,2021-11-06,DK,point,NA,5434
2021-10-11,1 wk ahead inc case,2021-10-16,EE,point,NA,7210
2021-10-11,2 wk ahead inc case,2021-10-23,EE,point,NA,8553
2021-10-11,3 wk ahead inc case,2021-10-30,EE,point,NA,9809
2021-10-11,4 wk ahead inc case,2021-11-06,EE,point,NA,10973
2021-10-11,1 wk ahead inc case,2021-10-16,ES,point,NA,10070
2021-10-11,2 wk ahead inc case,2021-10-23,ES,point,NA,8917
2021-10-11,3 wk ahead inc case,2021-10-30,ES,point,NA,8132
2021-10-11,4 wk ahead inc case,2021-11-06,ES,point,NA,7576
2021-10-11,1 wk ahead inc case,2021-10-16,FI,point,NA,3304
2021-10-11,2 wk ahead inc case,2021-10-23,FI,point,NA,3315
2021-10-11,3 wk ahead inc case,2021-10-30,FI,point,NA,3319
2021-10-11,4 wk ahead inc case,2021-11-06,FI,point,NA,3350
2021-10-11,1 wk ahead inc case,2021-10-16,FR,point,NA,25884
2021-10-11,2 wk ahead inc case,2021-10-23,FR,point,NA,23454
2021-10-11,3 wk ahead inc case,2021-10-30,FR,point,NA,21149
2021-10-11,4 wk ahead inc case,2021-11-06,FR,point,NA,19249
2021-10-11,1 wk ahead inc case,2021-10-16,GB,point,NA,253765
2021-10-11,2 wk ahead inc case,2021-10-23,GB,point,NA,259206
2021-10-11,3 wk ahead inc case,2021-10-30,GB,point,NA,259376
2021-10-11,4 wk ahead inc case,2021-11-06,GB,point,NA,256020
2021-10-11,1 wk ahead inc case,2021-10-16,GR,point,NA,15406
2021-10-11,2 wk ahead inc case,2021-10-23,GR,point,NA,15274
2021-10-11,3 wk ahead inc case,2021-10-30,GR,point,NA,14957
2021-10-11,4 wk ahead inc case,2021-11-06,GR,point,NA,14564
2021-10-11,1 wk ahead inc case,2021-10-16,HR,point,NA,9928
2021-10-11,2 wk ahead inc case,2021-10-23,HR,point,NA,10521
2021-10-11,3 wk ahead inc case,2021-10-30,HR,point,NA,11114
2021-10-11,4 wk ahead inc case,2021-11-06,HR,point,NA,11877
2021-10-11,1 wk ahead inc case,2021-10-16,HU,point,NA,4400
2021-10-11,2 wk ahead inc case,2021-10-23,HU,point,NA,4759
2021-10-11,3 wk ahead inc case,2021-10-30,HU,point,NA,5093
2021-10-11,4 wk ahead inc case,2021-11-06,HU,point,NA,5453
2021-10-11,1 wk ahead inc case,2021-10-16,IE,point,NA,9483
2021-10-11,2 wk ahead inc case,2021-10-23,IE,point,NA,9292
2021-10-11,3 wk ahead inc case,2021-10-30,IE,point,NA,8877
2021-10-11,4 wk ahead inc case,2021-11-06,IE,point,NA,8414
2021-10-11,1 wk ahead inc case,2021-10-16,IS,point,NA,232
2021-10-11,2 wk ahead inc case,2021-10-23,IS,point,NA,246
2021-10-11,3 wk ahead inc case,2021-10-30,IS,point,NA,278
2021-10-11,4 wk ahead inc case,2021-11-06,IS,point,NA,331
2021-10-11,1 wk ahead inc case,2021-10-16,IT,point,NA,16813
2021-10-11,2 wk ahead inc case,2021-10-23,IT,point,NA,14894
2021-10-11,3 wk ahead inc case,2021-10-30,IT,point,NA,13110
2021-10-11,4 wk ahead inc case,2021-11-06,IT,point,NA,11560
2021-10-11,1 wk ahead inc case,2021-10-16,LI,point,NA,53
2021-10-11,2 wk ahead inc case,2021-10-23,LI,point,NA,86
2021-10-11,3 wk ahead inc case,2021-10-30,LI,point,NA,140
2021-10-11,4 wk ahead inc case,2021-11-06,LI,point,NA,199
2021-10-11,1 wk ahead inc case,2021-10-16,LT,point,NA,16600
2021-10-11,2 wk ahead inc case,2021-10-23,LT,point,NA,18848
2021-10-11,3 wk ahead inc case,2021-10-30,LT,point,NA,20720
2021-10-11,4 wk ahead inc case,2021-11-06,LT,point,NA,22307
2021-10-11,1 wk ahead inc case,2021-10-16,LU,point,NA,701
2021-10-11,2 wk ahead inc case,2021-10-23,LU,point,NA,743
2021-10-11,3 wk ahead inc case,2021-10-30,LU,point,NA,772
2021-10-11,4 wk ahead inc case,2021-11-06,LU,point,NA,792
2021-10-11,1 wk ahead inc case,2021-10-16,LV,point,NA,12875
2021-10-11,2 wk ahead inc case,2021-10-23,LV,point,NA,17359
2021-10-11,3 wk ahead inc case,2021-10-30,LV,point,NA,22289
2021-10-11,4 wk ahead inc case,2021-11-06,LV,point,NA,27212
2021-10-11,1 wk ahead inc case,2021-10-16,MT,point,NA,129
2021-10-11,2 wk ahead inc case,2021-10-23,MT,point,NA,127
2021-10-11,3 wk ahead inc case,2021-10-30,MT,point,NA,126
2021-10-11,4 wk ahead inc case,2021-11-06,MT,point,NA,127
2021-10-11,1 wk ahead inc case,2021-10-16,NL,point,NA,17008
2021-10-11,2 wk ahead inc case,2021-10-23,NL,point,NA,19268
2021-10-11,3 wk ahead inc case,2021-10-30,NL,point,NA,21242
2021-10-11,4 wk ahead inc case,2021-11-06,NL,point,NA,22873
2021-10-11,1 wk ahead inc case,2021-10-16,NO,point,NA,2656
2021-10-11,2 wk ahead inc case,2021-10-23,NO,point,NA,2328
2021-10-11,3 wk ahead inc case,2021-10-30,NO,point,NA,2084
2021-10-11,4 wk ahead inc case,2021-11-06,NO,point,NA,1885
2021-10-11,1 wk ahead inc case,2021-10-16,PL,point,NA,15153
2021-10-11,2 wk ahead inc case,2021-10-23,PL,point,NA,20505
2021-10-11,3 wk ahead inc case,2021-10-30,PL,point,NA,27681
2021-10-11,4 wk ahead inc case,2021-11-06,PL,point,NA,37239
2021-10-11,1 wk ahead inc case,2021-10-16,PT,point,NA,3807
2021-10-11,2 wk ahead inc case,2021-10-23,PT,point,NA,3668
2021-10-11,3 wk ahead inc case,2021-10-30,PT,point,NA,3602
2021-10-11,4 wk ahead inc case,2021-11-06,PT,point,NA,3612
2021-10-11,1 wk ahead inc case,2021-10-16,RO,point,NA,112578
2021-10-11,2 wk ahead inc case,2021-10-23,RO,point,NA,139403
2021-10-11,3 wk ahead inc case,2021-10-30,RO,point,NA,171787
2021-10-11,4 wk ahead inc case,2021-11-06,RO,point,NA,212077
2021-10-11,1 wk ahead inc case,2021-10-16,SE,point,NA,3804
2021-10-11,2 wk ahead inc case,2021-10-23,SE,point,NA,3607
2021-10-11,3 wk ahead inc case,2021-10-30,SE,point,NA,3440
2021-10-11,4 wk ahead inc case,2021-11-06,SE,point,NA,3271
2021-10-11,1 wk ahead inc case,2021-10-16,SI,point,NA,5358
2021-10-11,2 wk ahead inc case,2021-10-23,SI,point,NA,5046
2021-10-11,3 wk ahead inc case,2021-10-30,SI,point,NA,4705
2021-10-11,4 wk ahead inc case,2021-11-06,SI,point,NA,4384
2021-10-11,1 wk ahead inc case,2021-10-16,SK,point,NA,12644
2021-10-11,2 wk ahead inc case,2021-10-23,SK,point,NA,16766
2021-10-11,3 wk ahead inc case,2021-10-30,SK,point,NA,22807
2021-10-11,4 wk ahead inc case,2021-11-06,SK,point,NA,31915
2021-10-11,1 wk ahead inc death,2021-10-16,AT,point,NA,67
2021-10-11,2 wk ahead inc death,2021-10-23,AT,point,NA,66
2021-10-11,3 wk ahead inc death,2021-10-30,AT,point,NA,65
2021-10-11,4 wk ahead inc death,2021-11-06,AT,point,NA,66
2021-10-11,1 wk ahead inc death,2021-10-16,BE,point,NA,60
2021-10-11,2 wk ahead inc death,2021-10-23,BE,point,NA,57
2021-10-11,3 wk ahead inc death,2021-10-30,BE,point,NA,58
2021-10-11,4 wk ahead inc death,2021-11-06,BE,point,NA,59
2021-10-11,1 wk ahead inc death,2021-10-16,BG,point,NA,615
2021-10-11,2 wk ahead inc death,2021-10-23,BG,point,NA,662
2021-10-11,3 wk ahead inc death,2021-10-30,BG,point,NA,700
2021-10-11,4 wk ahead inc death,2021-11-06,BG,point,NA,736
2021-10-11,1 wk ahead inc death,2021-10-16,CH,point,NA,24
2021-10-11,2 wk ahead inc death,2021-10-23,CH,point,NA,19
2021-10-11,3 wk ahead inc death,2021-10-30,CH,point,NA,17
2021-10-11,4 wk ahead inc death,2021-11-06,CH,point,NA,14
2021-10-11,1 wk ahead inc death,2021-10-16,CY,point,NA,3
2021-10-11,2 wk ahead inc death,2021-10-23,CY,point,NA,2
2021-10-11,3 wk ahead inc death,2021-10-30,CY,point,NA,2
2021-10-11,4 wk ahead inc death,2021-11-06,CY,point,NA,2
2021-10-11,1 wk ahead inc death,2021-10-16,CZ,point,NA,29
2021-10-11,2 wk ahead inc death,2021-10-23,CZ,point,NA,37
2021-10-11,3 wk ahead inc death,2021-10-30,CZ,point,NA,45
2021-10-11,4 wk ahead inc death,2021-11-06,CZ,point,NA,57
2021-10-11,1 wk ahead inc death,2021-10-16,DE,point,NA,397
2021-10-11,2 wk ahead inc death,2021-10-23,DE,point,NA,393
2021-10-11,3 wk ahead inc death,2021-10-30,DE,point,NA,401
2021-10-11,4 wk ahead inc death,2021-11-06,DE,point,NA,408
2021-10-11,1 wk ahead inc death,2021-10-16,DK,point,NA,10
2021-10-11,2 wk ahead inc death,2021-10-23,DK,point,NA,10
2021-10-11,3 wk ahead inc death,2021-10-30,DK,point,NA,10
2021-10-11,4 wk ahead inc death,2021-11-06,DK,point,NA,12
2021-10-11,1 wk ahead inc death,2021-10-16,EE,point,NA,31
2021-10-11,2 wk ahead inc death,2021-10-23,EE,point,NA,37
2021-10-11,3 wk ahead inc death,2021-10-30,EE,point,NA,43
2021-10-11,4 wk ahead inc death,2021-11-06,EE,point,NA,48
2021-10-11,1 wk ahead inc death,2021-10-16,ES,point,NA,209
2021-10-11,2 wk ahead inc death,2021-10-23,ES,point,NA,174
2021-10-11,3 wk ahead inc death,2021-10-30,ES,point,NA,152
2021-10-11,4 wk ahead inc death,2021-11-06,ES,point,NA,136
2021-10-11,1 wk ahead inc death,2021-10-16,FI,point,NA,13
2021-10-11,2 wk ahead inc death,2021-10-23,FI,point,NA,14
2021-10-11,3 wk ahead inc death,2021-10-30,FI,point,NA,14
2021-10-11,4 wk ahead inc death,2021-11-06,FI,point,NA,14
2021-10-11,1 wk ahead inc death,2021-10-16,FR,point,NA,181
