forecast_date,target,target_end_date,location,type,quantile,value
2021-09-27,1 wk ahead inc case,2021-10-02,AT,point,NA,12033
2021-09-27,2 wk ahead inc case,2021-10-09,AT,point,NA,11953
2021-09-27,3 wk ahead inc case,2021-10-16,AT,point,NA,11771
2021-09-27,4 wk ahead inc case,2021-10-23,AT,point,NA,11104
2021-09-27,1 wk ahead inc case,2021-10-02,BE,point,NA,13559
2021-09-27,2 wk ahead inc case,2021-10-09,BE,point,NA,13421
2021-09-27,3 wk ahead inc case,2021-10-16,BE,point,NA,13321
2021-09-27,4 wk ahead inc case,2021-10-23,BE,point,NA,13068
2021-09-27,1 wk ahead inc case,2021-10-02,BG,point,NA,10868
2021-09-27,2 wk ahead inc case,2021-10-09,BG,point,NA,11163
2021-09-27,3 wk ahead inc case,2021-10-16,BG,point,NA,11451
2021-09-27,4 wk ahead inc case,2021-10-23,BG,point,NA,11569
2021-09-27,1 wk ahead inc case,2021-10-02,CH,point,NA,8417
2021-09-27,2 wk ahead inc case,2021-10-09,CH,point,NA,7003
2021-09-27,3 wk ahead inc case,2021-10-16,CH,point,NA,5846
2021-09-27,4 wk ahead inc case,2021-10-23,CH,point,NA,5171
2021-09-27,1 wk ahead inc case,2021-10-02,CY,point,NA,623
2021-09-27,2 wk ahead inc case,2021-10-09,CY,point,NA,604
2021-09-27,3 wk ahead inc case,2021-10-16,CY,point,NA,577
2021-09-27,4 wk ahead inc case,2021-10-23,CY,point,NA,534
2021-09-27,1 wk ahead inc case,2021-10-02,CZ,point,NA,3555
2021-09-27,2 wk ahead inc case,2021-10-09,CZ,point,NA,3945
2021-09-27,3 wk ahead inc case,2021-10-16,CZ,point,NA,4417
2021-09-27,4 wk ahead inc case,2021-10-23,CZ,point,NA,4922
2021-09-27,1 wk ahead inc case,2021-10-02,DE,point,NA,49803
2021-09-27,2 wk ahead inc case,2021-10-09,DE,point,NA,42992
2021-09-27,3 wk ahead inc case,2021-10-16,DE,point,NA,37710
2021-09-27,4 wk ahead inc case,2021-10-23,DE,point,NA,35799
2021-09-27,1 wk ahead inc case,2021-10-02,DK,point,NA,2495
2021-09-27,2 wk ahead inc case,2021-10-09,DK,point,NA,2478
2021-09-27,3 wk ahead inc case,2021-10-16,DK,point,NA,2416
2021-09-27,4 wk ahead inc case,2021-10-23,DK,point,NA,2248
2021-09-27,1 wk ahead inc case,2021-10-02,EE,point,NA,4130
2021-09-27,2 wk ahead inc case,2021-10-09,EE,point,NA,4670
2021-09-27,3 wk ahead inc case,2021-10-16,EE,point,NA,5183
2021-09-27,4 wk ahead inc case,2021-10-23,EE,point,NA,5628
2021-09-27,1 wk ahead inc case,2021-10-02,ES,point,NA,13481
2021-09-27,2 wk ahead inc case,2021-10-09,ES,point,NA,10586
2021-09-27,3 wk ahead inc case,2021-10-16,ES,point,NA,8525
2021-09-27,4 wk ahead inc case,2021-10-23,ES,point,NA,7216
2021-09-27,1 wk ahead inc case,2021-10-02,FI,point,NA,2500
2021-09-27,2 wk ahead inc case,2021-10-09,FI,point,NA,2287
2021-09-27,3 wk ahead inc case,2021-10-16,FI,point,NA,2083
2021-09-27,4 wk ahead inc case,2021-10-23,FI,point,NA,1853
2021-09-27,1 wk ahead inc case,2021-10-02,FR,point,NA,32696
2021-09-27,2 wk ahead inc case,2021-10-09,FR,point,NA,24817
2021-09-27,3 wk ahead inc case,2021-10-16,FR,point,NA,18623
2021-09-27,4 wk ahead inc case,2021-10-23,FR,point,NA,13838
2021-09-27,1 wk ahead inc case,2021-10-02,GB,point,NA,222111
2021-09-27,2 wk ahead inc case,2021-10-09,GB,point,NA,228317
2021-09-27,3 wk ahead inc case,2021-10-16,GB,point,NA,227541
2021-09-27,4 wk ahead inc case,2021-10-23,GB,point,NA,205087
2021-09-27,1 wk ahead inc case,2021-10-02,GR,point,NA,13502
2021-09-27,2 wk ahead inc case,2021-10-09,GR,point,NA,12673
2021-09-27,3 wk ahead inc case,2021-10-16,GR,point,NA,12775
2021-09-27,4 wk ahead inc case,2021-10-23,GR,point,NA,12678
2021-09-27,1 wk ahead inc case,2021-10-02,HR,point,NA,9275
2021-09-27,2 wk ahead inc case,2021-10-09,HR,point,NA,9615
2021-09-27,3 wk ahead inc case,2021-10-16,HR,point,NA,9622
2021-09-27,4 wk ahead inc case,2021-10-23,HR,point,NA,9743
2021-09-27,1 wk ahead inc case,2021-10-02,HU,point,NA,3779
2021-09-27,2 wk ahead inc case,2021-10-09,HU,point,NA,4746
2021-09-27,3 wk ahead inc case,2021-10-16,HU,point,NA,5785
2021-09-27,4 wk ahead inc case,2021-10-23,HU,point,NA,6920
2021-09-27,1 wk ahead inc case,2021-10-02,IE,point,NA,8886
2021-09-27,2 wk ahead inc case,2021-10-09,IE,point,NA,8540
2021-09-27,3 wk ahead inc case,2021-10-16,IE,point,NA,8234
2021-09-27,4 wk ahead inc case,2021-10-23,IE,point,NA,8444
2021-09-27,1 wk ahead inc case,2021-10-02,IS,point,NA,151
2021-09-27,2 wk ahead inc case,2021-10-09,IS,point,NA,138
2021-09-27,3 wk ahead inc case,2021-10-16,IS,point,NA,120
2021-09-27,4 wk ahead inc case,2021-10-23,IS,point,NA,108
2021-09-27,1 wk ahead inc case,2021-10-02,IT,point,NA,20742
2021-09-27,2 wk ahead inc case,2021-10-09,IT,point,NA,16821
2021-09-27,3 wk ahead inc case,2021-10-16,IT,point,NA,13836
2021-09-27,4 wk ahead inc case,2021-10-23,IT,point,NA,13359
2021-09-27,1 wk ahead inc case,2021-10-02,LI,point,NA,29
2021-09-27,2 wk ahead inc case,2021-10-09,LI,point,NA,25
2021-09-27,3 wk ahead inc case,2021-10-16,LI,point,NA,22
2021-09-27,4 wk ahead inc case,2021-10-23,LI,point,NA,20
2021-09-27,1 wk ahead inc case,2021-10-02,LT,point,NA,11049
2021-09-27,2 wk ahead inc case,2021-10-09,LT,point,NA,12472
2021-09-27,3 wk ahead inc case,2021-10-16,LT,point,NA,13597
2021-09-27,4 wk ahead inc case,2021-10-23,LT,point,NA,14797
2021-09-27,1 wk ahead inc case,2021-10-02,LU,point,NA,590
2021-09-27,2 wk ahead inc case,2021-10-09,LU,point,NA,623
2021-09-27,3 wk ahead inc case,2021-10-16,LU,point,NA,651
2021-09-27,4 wk ahead inc case,2021-10-23,LU,point,NA,674
2021-09-27,1 wk ahead inc case,2021-10-02,LV,point,NA,5027
2021-09-27,2 wk ahead inc case,2021-10-09,LV,point,NA,6074
2021-09-27,3 wk ahead inc case,2021-10-16,LV,point,NA,7239
2021-09-27,4 wk ahead inc case,2021-10-23,LV,point,NA,8451
2021-09-27,1 wk ahead inc case,2021-10-02,MT,point,NA,90
2021-09-27,2 wk ahead inc case,2021-10-09,MT,point,NA,67
2021-09-27,3 wk ahead inc case,2021-10-16,MT,point,NA,58
2021-09-27,4 wk ahead inc case,2021-10-23,MT,point,NA,57
2021-09-27,1 wk ahead inc case,2021-10-02,NL,point,NA,10778
2021-09-27,2 wk ahead inc case,2021-10-09,NL,point,NA,9370
2021-09-27,3 wk ahead inc case,2021-10-16,NL,point,NA,8487
2021-09-27,4 wk ahead inc case,2021-10-23,NL,point,NA,7625
