forecast_date,target,target_end_date,location,type,quantile,value
2021-08-23,1 wk ahead inc case,2021-08-28,AT,point,NA,9237
2021-08-23,2 wk ahead inc case,2021-09-04,AT,point,NA,11299
2021-08-23,3 wk ahead inc case,2021-09-11,AT,point,NA,12529
2021-08-23,4 wk ahead inc case,2021-09-18,AT,point,NA,14132
2021-08-23,1 wk ahead inc case,2021-08-28,BG,point,NA,10493
2021-08-23,2 wk ahead inc case,2021-09-04,BG,point,NA,13886
2021-08-23,3 wk ahead inc case,2021-09-11,BG,point,NA,17824
2021-08-23,4 wk ahead inc case,2021-09-18,BG,point,NA,22565
2021-08-23,1 wk ahead inc case,2021-08-28,CZ,point,NA,1337
2021-08-23,2 wk ahead inc case,2021-09-04,CZ,point,NA,1380
2021-08-23,3 wk ahead inc case,2021-09-11,CZ,point,NA,1414
2021-08-23,4 wk ahead inc case,2021-09-18,CZ,point,NA,1426
2021-08-23,1 wk ahead inc case,2021-08-28,DE,point,NA,64801
2021-08-23,2 wk ahead inc case,2021-09-04,DE,point,NA,91199
2021-08-23,3 wk ahead inc case,2021-09-11,DE,point,NA,112269
2021-08-23,4 wk ahead inc case,2021-09-18,DE,point,NA,118199
2021-08-23,1 wk ahead inc case,2021-08-28,EE,point,NA,1609
2021-08-23,2 wk ahead inc case,2021-09-04,EE,point,NA,1752
2021-08-23,3 wk ahead inc case,2021-09-11,EE,point,NA,1877
2021-08-23,4 wk ahead inc case,2021-09-18,EE,point,NA,1968
2021-08-23,1 wk ahead inc case,2021-08-28,FI,point,NA,4663
2021-08-23,2 wk ahead inc case,2021-09-04,FI,point,NA,4446
2021-08-23,3 wk ahead inc case,2021-09-11,FI,point,NA,4363
2021-08-23,4 wk ahead inc case,2021-09-18,FI,point,NA,4277
2021-08-23,1 wk ahead inc case,2021-08-28,GR,point,NA,21865
2021-08-23,2 wk ahead inc case,2021-09-04,GR,point,NA,21646
2021-08-23,3 wk ahead inc case,2021-09-11,GR,point,NA,21432
2021-08-23,4 wk ahead inc case,2021-09-18,GR,point,NA,21220
2021-08-23,1 wk ahead inc case,2021-08-28,HR,point,NA,3722
2021-08-23,2 wk ahead inc case,2021-09-04,HR,point,NA,5179
2021-08-23,3 wk ahead inc case,2021-09-11,HR,point,NA,7096
2021-08-23,4 wk ahead inc case,2021-09-18,HR,point,NA,9596
2021-08-23,1 wk ahead inc case,2021-08-28,HU,point,NA,407
2021-08-23,2 wk ahead inc case,2021-09-04,HU,point,NA,423
2021-08-23,3 wk ahead inc case,2021-09-11,HU,point,NA,419
2021-08-23,4 wk ahead inc case,2021-09-18,HU,point,NA,408
2021-08-23,1 wk ahead inc case,2021-08-28,IE,point,NA,13020
2021-08-23,2 wk ahead inc case,2021-09-04,IE,point,NA,13660
2021-08-23,3 wk ahead inc case,2021-09-11,IE,point,NA,13664
2021-08-23,4 wk ahead inc case,2021-09-18,IE,point,NA,13275
2021-08-23,1 wk ahead inc case,2021-08-28,IT,point,NA,45894
2021-08-23,2 wk ahead inc case,2021-09-04,IT,point,NA,49813
2021-08-23,3 wk ahead inc case,2021-09-11,IT,point,NA,53381
2021-08-23,4 wk ahead inc case,2021-09-18,IT,point,NA,57546
2021-08-23,1 wk ahead inc case,2021-08-28,LT,point,NA,3988
2021-08-23,2 wk ahead inc case,2021-09-04,LT,point,NA,4424
2021-08-23,3 wk ahead inc case,2021-09-11,LT,point,NA,4837
2021-08-23,4 wk ahead inc case,2021-09-18,LT,point,NA,5243
2021-08-23,1 wk ahead inc case,2021-08-28,LV,point,NA,1135
2021-08-23,2 wk ahead inc case,2021-09-04,LV,point,NA,1500
2021-08-23,3 wk ahead inc case,2021-09-11,LV,point,NA,1884
2021-08-23,4 wk ahead inc case,2021-09-18,LV,point,NA,2298
2021-08-23,1 wk ahead inc case,2021-08-28,PL,point,NA,1570
2021-08-23,2 wk ahead inc case,2021-09-04,PL,point,NA,1815
2021-08-23,3 wk ahead inc case,2021-09-11,PL,point,NA,2107
2021-08-23,4 wk ahead inc case,2021-09-18,PL,point,NA,2400
2021-08-23,1 wk ahead inc case,2021-08-28,RO,point,NA,4887
2021-08-23,2 wk ahead inc case,2021-09-04,RO,point,NA,6643
2021-08-23,3 wk ahead inc case,2021-09-11,RO,point,NA,8501
2021-08-23,4 wk ahead inc case,2021-09-18,RO,point,NA,11148
2021-08-23,1 wk ahead inc case,2021-08-28,SE,point,NA,8672
2021-08-23,2 wk ahead inc case,2021-09-04,SE,point,NA,11057
2021-08-23,3 wk ahead inc case,2021-09-11,SE,point,NA,14096
2021-08-23,4 wk ahead inc case,2021-09-18,SE,point,NA,17972
2021-08-23,1 wk ahead inc case,2021-08-28,SI,point,NA,3168
2021-08-23,2 wk ahead inc case,2021-09-04,SI,point,NA,4378
2021-08-23,3 wk ahead inc case,2021-09-11,SI,point,NA,5730
2021-08-23,4 wk ahead inc case,2021-09-18,SI,point,NA,7384
2021-08-23,1 wk ahead inc case,2021-08-28,SK,point,NA,596
2021-08-23,2 wk ahead inc case,2021-09-04,SK,point,NA,726
2021-08-23,3 wk ahead inc case,2021-09-11,SK,point,NA,883
2021-08-23,4 wk ahead inc case,2021-09-18,SK,point,NA,1053
2021-08-23,1 wk ahead inc death,2021-08-28,AT,point,NA,9
2021-08-23,2 wk ahead inc death,2021-09-04,AT,point,NA,10
2021-08-23,3 wk ahead inc death,2021-09-11,AT,point,NA,10
2021-08-23,4 wk ahead inc death,2021-09-18,AT,point,NA,11
2021-08-23,1 wk ahead inc death,2021-08-28,BE,point,NA,31
2021-08-23,2 wk ahead inc death,2021-09-04,BE,point,NA,34
2021-08-23,3 wk ahead inc death,2021-09-11,BE,point,NA,36
2021-08-23,4 wk ahead inc death,2021-09-18,BE,point,NA,35
2021-08-23,1 wk ahead inc death,2021-08-28,BG,point,NA,234
2021-08-23,2 wk ahead inc death,2021-09-04,BG,point,NA,403
2021-08-23,3 wk ahead inc death,2021-09-11,BG,point,NA,695
