forecast_date,target,target_end_date,location,type,quantile,value
2021-05-10,1 wk ahead inc case,2021-05-15,AT,point,NA,7490
2021-05-10,2 wk ahead inc case,2021-05-22,AT,point,NA,5794
2021-05-10,3 wk ahead inc case,2021-05-29,AT,point,NA,4760
2021-05-10,4 wk ahead inc case,2021-06-05,AT,point,NA,4194
2021-05-10,1 wk ahead inc case,2021-05-15,BE,point,NA,19830
2021-05-10,2 wk ahead inc case,2021-05-22,BE,point,NA,19095
2021-05-10,3 wk ahead inc case,2021-05-29,BE,point,NA,18788
2021-05-10,4 wk ahead inc case,2021-06-05,BE,point,NA,18247
2021-05-10,1 wk ahead inc case,2021-05-15,BG,point,NA,4099
2021-05-10,2 wk ahead inc case,2021-05-22,BG,point,NA,3214
2021-05-10,3 wk ahead inc case,2021-05-29,BG,point,NA,2709
2021-05-10,4 wk ahead inc case,2021-06-05,BG,point,NA,2453
2021-05-10,1 wk ahead inc case,2021-05-15,CH,point,NA,9111
2021-05-10,2 wk ahead inc case,2021-05-22,CH,point,NA,7955
2021-05-10,3 wk ahead inc case,2021-05-29,CH,point,NA,7161
2021-05-10,4 wk ahead inc case,2021-06-05,CH,point,NA,6467
2021-05-10,1 wk ahead inc case,2021-05-15,CY,point,NA,2633
2021-05-10,2 wk ahead inc case,2021-05-22,CY,point,NA,2281
2021-05-10,3 wk ahead inc case,2021-05-29,CY,point,NA,2141
2021-05-10,4 wk ahead inc case,2021-06-05,CY,point,NA,2021
2021-05-10,1 wk ahead inc case,2021-05-15,CZ,point,NA,9532
2021-05-10,2 wk ahead inc case,2021-05-22,CZ,point,NA,7807
2021-05-10,3 wk ahead inc case,2021-05-29,CZ,point,NA,6613
2021-05-10,4 wk ahead inc case,2021-06-05,CZ,point,NA,5733
2021-05-10,1 wk ahead inc case,2021-05-15,DE,point,NA,89326
2021-05-10,2 wk ahead inc case,2021-05-22,DE,point,NA,76548
2021-05-10,3 wk ahead inc case,2021-05-29,DE,point,NA,67468
2021-05-10,4 wk ahead inc case,2021-06-05,DE,point,NA,60485
2021-05-10,1 wk ahead inc case,2021-05-15,DK,point,NA,5603
2021-05-10,2 wk ahead inc case,2021-05-22,DK,point,NA,5958
2021-05-10,3 wk ahead inc case,2021-05-29,DK,point,NA,6496
2021-05-10,4 wk ahead inc case,2021-06-05,DK,point,NA,7022
2021-05-10,1 wk ahead inc case,2021-05-15,EE,point,NA,2323
2021-05-10,2 wk ahead inc case,2021-05-22,EE,point,NA,2361
2021-05-10,3 wk ahead inc case,2021-05-29,EE,point,NA,2393
2021-05-10,4 wk ahead inc case,2021-06-05,EE,point,NA,2421
2021-05-10,1 wk ahead inc case,2021-05-15,ES,point,NA,40509
2021-05-10,2 wk ahead inc case,2021-05-22,ES,point,NA,39268
2021-05-10,3 wk ahead inc case,2021-05-29,ES,point,NA,37251
2021-05-10,4 wk ahead inc case,2021-06-05,ES,point,NA,35367
2021-05-10,1 wk ahead inc case,2021-05-15,FI,point,NA,1375
2021-05-10,2 wk ahead inc case,2021-05-22,FI,point,NA,1346
2021-05-10,3 wk ahead inc case,2021-05-29,FI,point,NA,1350
2021-05-10,4 wk ahead inc case,2021-06-05,FI,point,NA,1360
2021-05-10,1 wk ahead inc case,2021-05-15,FR,point,NA,106138
2021-05-10,2 wk ahead inc case,2021-05-22,FR,point,NA,92280
2021-05-10,3 wk ahead inc case,2021-05-29,FR,point,NA,82882
2021-05-10,4 wk ahead inc case,2021-06-05,FR,point,NA,77252
2021-05-10,1 wk ahead inc case,2021-05-15,GB,point,NA,13725
2021-05-10,2 wk ahead inc case,2021-05-22,GB,point,NA,13317
2021-05-10,3 wk ahead inc case,2021-05-29,GB,point,NA,13045
2021-05-10,4 wk ahead inc case,2021-06-05,GB,point,NA,12808
2021-05-10,1 wk ahead inc case,2021-05-15,GR,point,NA,13334
2021-05-10,2 wk ahead inc case,2021-05-22,GR,point,NA,12691
2021-05-10,3 wk ahead inc case,2021-05-29,GR,point,NA,12391
2021-05-10,4 wk ahead inc case,2021-06-05,GR,point,NA,12207
2021-05-10,1 wk ahead inc case,2021-05-15,HR,point,NA,7516
2021-05-10,2 wk ahead inc case,2021-05-22,HR,point,NA,5942
2021-05-10,3 wk ahead inc case,2021-05-29,HR,point,NA,4864
2021-05-10,4 wk ahead inc case,2021-06-05,HR,point,NA,4022
2021-05-10,1 wk ahead inc case,2021-05-15,HU,point,NA,7003
2021-05-10,2 wk ahead inc case,2021-05-22,HU,point,NA,5167
2021-05-10,3 wk ahead inc case,2021-05-29,HU,point,NA,4106
2021-05-10,4 wk ahead inc case,2021-06-05,HU,point,NA,3550
2021-05-10,1 wk ahead inc case,2021-05-15,IE,point,NA,2937
2021-05-10,2 wk ahead inc case,2021-05-22,IE,point,NA,2840
2021-05-10,3 wk ahead inc case,2021-05-29,IE,point,NA,2797
2021-05-10,4 wk ahead inc case,2021-06-05,IE,point,NA,2759
2021-05-10,1 wk ahead inc case,2021-05-15,IS,point,NA,34
2021-05-10,2 wk ahead inc case,2021-05-22,IS,point,NA,32
2021-05-10,3 wk ahead inc case,2021-05-29,IS,point,NA,33
2021-05-10,4 wk ahead inc case,2021-06-05,IS,point,NA,35
2021-05-10,1 wk ahead inc case,2021-05-15,IT,point,NA,56722
2021-05-10,2 wk ahead inc case,2021-05-22,IT,point,NA,47261
2021-05-10,3 wk ahead inc case,2021-05-29,IT,point,NA,40527
2021-05-10,4 wk ahead inc case,2021-06-05,IT,point,NA,35647
2021-05-10,1 wk ahead inc case,2021-05-15,LI,point,NA,33
2021-05-10,2 wk ahead inc case,2021-05-22,LI,point,NA,29
2021-05-10,3 wk ahead inc case,2021-05-29,LI,point,NA,28
2021-05-10,4 wk ahead inc case,2021-06-05,LI,point,NA,29
2021-05-10,1 wk ahead inc case,2021-05-15,LT,point,NA,8336
2021-05-10,2 wk ahead inc case,2021-05-22,LT,point,NA,8582
2021-05-10,3 wk ahead inc case,2021-05-29,LT,point,NA,8735
2021-05-10,4 wk ahead inc case,2021-06-05,LT,point,NA,8860
2021-05-10,1 wk ahead inc case,2021-05-15,LU,point,NA,850
2021-05-10,2 wk ahead inc case,2021-05-22,LU,point,NA,787
2021-05-10,3 wk ahead inc case,2021-05-29,LU,point,NA,726
2021-05-10,4 wk ahead inc case,2021-06-05,LU,point,NA,679
2021-05-10,1 wk ahead inc case,2021-05-15,LV,point,NA,4543
2021-05-10,2 wk ahead inc case,2021-05-22,LV,point,NA,4643
2021-05-10,3 wk ahead inc case,2021-05-29,LV,point,NA,4778
2021-05-10,4 wk ahead inc case,2021-06-05,LV,point,NA,4938
2021-05-10,1 wk ahead inc case,2021-05-15,MT,point,NA,89
2021-05-10,2 wk ahead inc case,2021-05-22,MT,point,NA,75
2021-05-10,3 wk ahead inc case,2021-05-29,MT,point,NA,68
2021-05-10,4 wk ahead inc case,2021-06-05,MT,point,NA,64
2021-05-10,1 wk ahead inc case,2021-05-15,NL,point,NA,47216
2021-05-10,2 wk ahead inc case,2021-05-22,NL,point,NA,45611
2021-05-10,3 wk ahead inc case,2021-05-29,NL,point,NA,44559
2021-05-10,4 wk ahead inc case,2021-06-05,NL,point,NA,43775
2021-05-10,1 wk ahead inc case,2021-05-15,NO,point,NA,2673
2021-05-10,2 wk ahead inc case,2021-05-22,NO,point,NA,2628
2021-05-10,3 wk ahead inc case,2021-05-29,NO,point,NA,2619
2021-05-10,4 wk ahead inc case,2021-06-05,NO,point,NA,2619
2021-05-10,1 wk ahead inc case,2021-05-15,PL,point,NA,24274
2021-05-10,2 wk ahead inc case,2021-05-22,PL,point,NA,18187
2021-05-10,3 wk ahead inc case,2021-05-29,PL,point,NA,14682
2021-05-10,4 wk ahead inc case,2021-06-05,PL,point,NA,12817
2021-05-10,1 wk ahead inc case,2021-05-15,PT,point,NA,2187
2021-05-10,2 wk ahead inc case,2021-05-22,PT,point,NA,1994
2021-05-10,3 wk ahead inc case,2021-05-29,PT,point,NA,1848
2021-05-10,4 wk ahead inc case,2021-06-05,PT,point,NA,1730
2021-05-10,1 wk ahead inc case,2021-05-15,RO,point,NA,7101
2021-05-10,2 wk ahead inc case,2021-05-22,RO,point,NA,5733
2021-05-10,3 wk ahead inc case,2021-05-29,RO,point,NA,4812
