forecast_date,target,target_end_date,location,type,quantile,value
2021-06-28,1 wk ahead inc case,2021-07-03,AT,point,NA,535
2021-06-28,2 wk ahead inc case,2021-07-10,AT,point,NA,396
2021-06-28,3 wk ahead inc case,2021-07-17,AT,point,NA,297
2021-06-28,4 wk ahead inc case,2021-07-24,AT,point,NA,239
2021-06-28,1 wk ahead inc case,2021-07-03,BE,point,NA,2009
2021-06-28,2 wk ahead inc case,2021-07-10,BE,point,NA,1620
2021-06-28,3 wk ahead inc case,2021-07-17,BE,point,NA,1312
2021-06-28,4 wk ahead inc case,2021-07-24,BE,point,NA,1124
2021-06-28,1 wk ahead inc case,2021-07-03,BG,point,NA,411
2021-06-28,2 wk ahead inc case,2021-07-10,BG,point,NA,331
2021-06-28,3 wk ahead inc case,2021-07-17,BG,point,NA,273
2021-06-28,4 wk ahead inc case,2021-07-24,BG,point,NA,238
2021-06-28,1 wk ahead inc case,2021-07-03,CH,point,NA,591
2021-06-28,2 wk ahead inc case,2021-07-10,CH,point,NA,390
2021-06-28,3 wk ahead inc case,2021-07-17,CH,point,NA,271
2021-06-28,4 wk ahead inc case,2021-07-24,CH,point,NA,199
2021-06-28,1 wk ahead inc case,2021-07-03,CY,point,NA,1389
2021-06-28,2 wk ahead inc case,2021-07-10,CY,point,NA,2006
2021-06-28,3 wk ahead inc case,2021-07-17,CY,point,NA,1947
2021-06-28,4 wk ahead inc case,2021-07-24,CY,point,NA,1762
2021-06-28,1 wk ahead inc case,2021-07-03,CZ,point,NA,605
2021-06-28,2 wk ahead inc case,2021-07-10,CZ,point,NA,508
2021-06-28,3 wk ahead inc case,2021-07-17,CZ,point,NA,463
2021-06-28,4 wk ahead inc case,2021-07-24,CZ,point,NA,446
2021-06-28,1 wk ahead inc case,2021-07-03,DE,point,NA,3057
2021-06-28,2 wk ahead inc case,2021-07-10,DE,point,NA,1937
2021-06-28,3 wk ahead inc case,2021-07-17,DE,point,NA,1395
2021-06-28,4 wk ahead inc case,2021-07-24,DE,point,NA,1101
2021-06-28,1 wk ahead inc case,2021-07-03,DK,point,NA,970
2021-06-28,2 wk ahead inc case,2021-07-10,DK,point,NA,722
2021-06-28,3 wk ahead inc case,2021-07-17,DK,point,NA,604
2021-06-28,4 wk ahead inc case,2021-07-24,DK,point,NA,555
2021-06-28,1 wk ahead inc case,2021-07-03,EE,point,NA,138
2021-06-28,2 wk ahead inc case,2021-07-10,EE,point,NA,94
2021-06-28,3 wk ahead inc case,2021-07-17,EE,point,NA,70
2021-06-28,4 wk ahead inc case,2021-07-24,EE,point,NA,56
2021-06-28,1 wk ahead inc case,2021-07-03,ES,point,NA,21389
2021-06-28,2 wk ahead inc case,2021-07-10,ES,point,NA,20582
2021-06-28,3 wk ahead inc case,2021-07-17,ES,point,NA,19732
2021-06-28,4 wk ahead inc case,2021-07-24,ES,point,NA,19053
2021-06-28,1 wk ahead inc case,2021-07-03,FI,point,NA,589
2021-06-28,2 wk ahead inc case,2021-07-10,FI,point,NA,587
2021-06-28,3 wk ahead inc case,2021-07-17,FI,point,NA,585
2021-06-28,4 wk ahead inc case,2021-07-24,FI,point,NA,583
2021-06-28,1 wk ahead inc case,2021-07-03,FR,point,NA,7928
2021-06-28,2 wk ahead inc case,2021-07-10,FR,point,NA,5537
2021-06-28,3 wk ahead inc case,2021-07-17,FR,point,NA,4393
2021-06-28,4 wk ahead inc case,2021-07-24,FR,point,NA,3702
2021-06-28,1 wk ahead inc case,2021-07-03,GB,point,NA,125010
2021-06-28,2 wk ahead inc case,2021-07-10,GB,point,NA,163360
2021-06-28,3 wk ahead inc case,2021-07-17,GB,point,NA,201135
2021-06-28,4 wk ahead inc case,2021-07-24,GB,point,NA,234557
2021-06-28,1 wk ahead inc case,2021-07-03,GR,point,NA,2124
2021-06-28,2 wk ahead inc case,2021-07-10,GR,point,NA,1608
2021-06-28,3 wk ahead inc case,2021-07-17,GR,point,NA,1254
2021-06-28,4 wk ahead inc case,2021-07-24,GR,point,NA,997
2021-06-28,1 wk ahead inc case,2021-07-03,HR,point,NA,308
2021-06-28,2 wk ahead inc case,2021-07-10,HR,point,NA,239
2021-06-28,3 wk ahead inc case,2021-07-17,HR,point,NA,199
2021-06-28,4 wk ahead inc case,2021-07-24,HR,point,NA,180
2021-06-28,1 wk ahead inc case,2021-07-03,HU,point,NA,289
2021-06-28,2 wk ahead inc case,2021-07-10,HU,point,NA,219
2021-06-28,3 wk ahead inc case,2021-07-17,HU,point,NA,178
2021-06-28,4 wk ahead inc case,2021-07-24,HU,point,NA,156
2021-06-28,1 wk ahead inc case,2021-07-03,IE,point,NA,2178
2021-06-28,2 wk ahead inc case,2021-07-10,IE,point,NA,2093
2021-06-28,3 wk ahead inc case,2021-07-17,IE,point,NA,2022
2021-06-28,4 wk ahead inc case,2021-07-24,IE,point,NA,1958
2021-06-28,1 wk ahead inc case,2021-07-03,IS,point,NA,1
2021-06-28,2 wk ahead inc case,2021-07-10,IS,point,NA,0
2021-06-28,3 wk ahead inc case,2021-07-17,IS,point,NA,0
2021-06-28,4 wk ahead inc case,2021-07-24,IS,point,NA,0
2021-06-28,1 wk ahead inc case,2021-07-03,IT,point,NA,3919
2021-06-28,2 wk ahead inc case,2021-07-10,IT,point,NA,2724
2021-06-28,3 wk ahead inc case,2021-07-17,IT,point,NA,2008
2021-06-28,4 wk ahead inc case,2021-07-24,IT,point,NA,1590
2021-06-28,1 wk ahead inc case,2021-07-03,LI,point,NA,4
2021-06-28,2 wk ahead inc case,2021-07-10,LI,point,NA,5
2021-06-28,3 wk ahead inc case,2021-07-17,LI,point,NA,4
2021-06-28,4 wk ahead inc case,2021-07-24,LI,point,NA,4
2021-06-28,1 wk ahead inc case,2021-07-03,LT,point,NA,191
2021-06-28,2 wk ahead inc case,2021-07-10,LT,point,NA,90
2021-06-28,3 wk ahead inc case,2021-07-17,LT,point,NA,49
2021-06-28,4 wk ahead inc case,2021-07-24,LT,point,NA,30
2021-06-28,1 wk ahead inc case,2021-07-03,LU,point,NA,73
2021-06-28,2 wk ahead inc case,2021-07-10,LU,point,NA,55
2021-06-28,3 wk ahead inc case,2021-07-17,LU,point,NA,42
2021-06-28,4 wk ahead inc case,2021-07-24,LU,point,NA,34
2021-06-28,1 wk ahead inc case,2021-07-03,LV,point,NA,288
2021-06-28,2 wk ahead inc case,2021-07-10,LV,point,NA,172
2021-06-28,3 wk ahead inc case,2021-07-17,LV,point,NA,113
2021-06-28,4 wk ahead inc case,2021-07-24,LV,point,NA,90
2021-06-28,1 wk ahead inc case,2021-07-03,MT,point,NA,14
2021-06-28,2 wk ahead inc case,2021-07-10,MT,point,NA,16
2021-06-28,3 wk ahead inc case,2021-07-17,MT,point,NA,19
2021-06-28,4 wk ahead inc case,2021-07-24,MT,point,NA,26
2021-06-28,1 wk ahead inc case,2021-07-03,NL,point,NA,3110
2021-06-28,2 wk ahead inc case,2021-07-10,NL,point,NA,2073
2021-06-28,3 wk ahead inc case,2021-07-17,NL,point,NA,1462
2021-06-28,4 wk ahead inc case,2021-07-24,NL,point,NA,1166
2021-06-28,1 wk ahead inc case,2021-07-03,NO,point,NA,1082
2021-06-28,2 wk ahead inc case,2021-07-10,NO,point,NA,1002
2021-06-28,3 wk ahead inc case,2021-07-17,NO,point,NA,928
2021-06-28,4 wk ahead inc case,2021-07-24,NO,point,NA,876
2021-06-28,1 wk ahead inc case,2021-07-03,PL,point,NA,628
2021-06-28,2 wk ahead inc case,2021-07-10,PL,point,NA,416
2021-06-28,3 wk ahead inc case,2021-07-17,PL,point,NA,288
2021-06-28,4 wk ahead inc case,2021-07-24,PL,point,NA,234
2021-06-28,1 wk ahead inc case,2021-07-03,PT,point,NA,10973
2021-06-28,2 wk ahead inc case,2021-07-10,PT,point,NA,13509
2021-06-28,3 wk ahead inc case,2021-07-17,PT,point,NA,16046
2021-06-28,4 wk ahead inc case,2021-07-24,PT,point,NA,18557
2021-06-28,1 wk ahead inc case,2021-07-03,RO,point,NA,289
2021-06-28,2 wk ahead inc case,2021-07-10,RO,point,NA,205
2021-06-28,3 wk ahead inc case,2021-07-17,RO,point,NA,156
2021-06-28,4 wk ahead inc case,2021-07-24,RO,point,NA,122
2021-06-28,1 wk ahead inc case,2021-07-03,SE,point,NA,2066
2021-06-28,2 wk ahead inc case,2021-07-10,SE,point,NA,1681
2021-06-28,3 wk ahead inc case,2021-07-17,SE,point,NA,1357
2021-06-28,4 wk ahead inc case,2021-07-24,SE,point,NA,1103
2021-06-28,1 wk ahead inc case,2021-07-03,SI,point,NA,179
2021-06-28,2 wk ahead inc case,2021-07-10,SI,point,NA,99
2021-06-28,3 wk ahead inc case,2021-07-17,SI,point,NA,59
2021-06-28,4 wk ahead inc case,2021-07-24,SI,point,NA,45
2021-06-28,1 wk ahead inc case,2021-07-03,SK,point,NA,224
2021-06-28,2 wk ahead inc case,2021-07-10,SK,point,NA,198
2021-06-28,3 wk ahead inc case,2021-07-17,SK,point,NA,180
2021-06-28,4 wk ahead inc case,2021-07-24,SK,point,NA,169
2021-06-28,1 wk ahead inc death,2021-07-03,AT,point,NA,13
2021-06-28,2 wk ahead inc death,2021-07-10,AT,point,NA,11
2021-06-28,3 wk ahead inc death,2021-07-17,AT,point,NA,9
2021-06-28,4 wk ahead inc death,2021-07-24,AT,point,NA,8
2021-06-28,1 wk ahead inc death,2021-07-03,BE,point,NA,21
2021-06-28,2 wk ahead inc death,2021-07-10,BE,point,NA,15
2021-06-28,3 wk ahead inc death,2021-07-17,BE,point,NA,11
2021-06-28,4 wk ahead inc death,2021-07-24,BE,point,NA,8
