forecast_date,target,target_end_date,location,type,quantile,value
2021-07-12,1 wk ahead inc case,2021-07-17,AT,point,NA,1411
2021-07-12,2 wk ahead inc case,2021-07-24,AT,point,NA,3324
2021-07-12,3 wk ahead inc case,2021-07-31,AT,point,NA,8792
2021-07-12,4 wk ahead inc case,2021-08-07,AT,point,NA,23399
2021-07-12,1 wk ahead inc case,2021-07-17,BE,point,NA,2972
2021-07-12,2 wk ahead inc case,2021-07-24,BE,point,NA,3533
2021-07-12,3 wk ahead inc case,2021-07-31,BE,point,NA,4015
2021-07-12,4 wk ahead inc case,2021-08-07,BE,point,NA,4450
2021-07-12,1 wk ahead inc case,2021-07-17,BG,point,NA,333
2021-07-12,2 wk ahead inc case,2021-07-24,BG,point,NA,288
2021-07-12,3 wk ahead inc case,2021-07-31,BG,point,NA,254
2021-07-12,4 wk ahead inc case,2021-08-07,BG,point,NA,227
2021-07-12,1 wk ahead inc case,2021-07-17,CH,point,NA,1122
2021-07-12,2 wk ahead inc case,2021-07-24,CH,point,NA,1069
2021-07-12,3 wk ahead inc case,2021-07-31,CH,point,NA,963
2021-07-12,4 wk ahead inc case,2021-08-07,CH,point,NA,846
2021-07-12,1 wk ahead inc case,2021-07-17,CZ,point,NA,1650
2021-07-12,2 wk ahead inc case,2021-07-24,CZ,point,NA,2212
2021-07-12,3 wk ahead inc case,2021-07-31,CZ,point,NA,3019
2021-07-12,4 wk ahead inc case,2021-08-07,CZ,point,NA,4294
2021-07-12,1 wk ahead inc case,2021-07-17,DE,point,NA,4746
2021-07-12,2 wk ahead inc case,2021-07-24,DE,point,NA,4969
2021-07-12,3 wk ahead inc case,2021-07-31,DE,point,NA,5321
2021-07-12,4 wk ahead inc case,2021-08-07,DE,point,NA,6016
2021-07-12,1 wk ahead inc case,2021-07-17,EE,point,NA,313
2021-07-12,2 wk ahead inc case,2021-07-24,EE,point,NA,440
2021-07-12,3 wk ahead inc case,2021-07-31,EE,point,NA,661
2021-07-12,4 wk ahead inc case,2021-08-07,EE,point,NA,1043
2021-07-12,1 wk ahead inc case,2021-07-17,FI,point,NA,1785
2021-07-12,2 wk ahead inc case,2021-07-24,FI,point,NA,1969
2021-07-12,3 wk ahead inc case,2021-07-31,FI,point,NA,2106
2021-07-12,4 wk ahead inc case,2021-08-07,FI,point,NA,2194
2021-07-12,1 wk ahead inc case,2021-07-17,FR,point,NA,29691
2021-07-12,2 wk ahead inc case,2021-07-24,FR,point,NA,40092
2021-07-12,3 wk ahead inc case,2021-07-31,FR,point,NA,53651
2021-07-12,4 wk ahead inc case,2021-08-07,FR,point,NA,73205
2021-07-12,1 wk ahead inc case,2021-07-17,GB,point,NA,283935
2021-07-12,2 wk ahead inc case,2021-07-24,GB,point,NA,366038
2021-07-12,3 wk ahead inc case,2021-07-31,GB,point,NA,437423
2021-07-12,4 wk ahead inc case,2021-08-07,GB,point,NA,484755
2021-07-12,1 wk ahead inc case,2021-07-17,GR,point,NA,26278
2021-07-12,2 wk ahead inc case,2021-07-24,GR,point,NA,34220
2021-07-12,3 wk ahead inc case,2021-07-31,GR,point,NA,23360
2021-07-12,4 wk ahead inc case,2021-08-07,GR,point,NA,19440
2021-07-12,1 wk ahead inc case,2021-07-17,HR,point,NA,533
2021-07-12,2 wk ahead inc case,2021-07-24,HR,point,NA,516
2021-07-12,3 wk ahead inc case,2021-07-31,HR,point,NA,504
2021-07-12,4 wk ahead inc case,2021-08-07,HR,point,NA,507
2021-07-12,1 wk ahead inc case,2021-07-17,HU,point,NA,145
2021-07-12,2 wk ahead inc case,2021-07-24,HU,point,NA,111
2021-07-12,3 wk ahead inc case,2021-07-31,HU,point,NA,89
2021-07-12,4 wk ahead inc case,2021-08-07,HU,point,NA,77
2021-07-12,1 wk ahead inc case,2021-07-17,IE,point,NA,4132
2021-07-12,2 wk ahead inc case,2021-07-24,IE,point,NA,4538
2021-07-12,3 wk ahead inc case,2021-07-31,IE,point,NA,4687
2021-07-12,4 wk ahead inc case,2021-08-07,IE,point,NA,4588
2021-07-12,1 wk ahead inc case,2021-07-17,IT,point,NA,10495
2021-07-12,2 wk ahead inc case,2021-07-24,IT,point,NA,15993
2021-07-12,3 wk ahead inc case,2021-07-31,IT,point,NA,25618
2021-07-12,4 wk ahead inc case,2021-08-07,IT,point,NA,43480
2021-07-12,1 wk ahead inc case,2021-07-17,LI,point,NA,11
2021-07-12,2 wk ahead inc case,2021-07-24,LI,point,NA,11
2021-07-12,3 wk ahead inc case,2021-07-31,LI,point,NA,10
2021-07-12,4 wk ahead inc case,2021-08-07,LI,point,NA,9
2021-07-12,1 wk ahead inc case,2021-07-17,LT,point,NA,291
2021-07-12,2 wk ahead inc case,2021-07-24,LT,point,NA,320
2021-07-12,3 wk ahead inc case,2021-07-31,LT,point,NA,335
2021-07-12,4 wk ahead inc case,2021-08-07,LT,point,NA,339
2021-07-12,1 wk ahead inc case,2021-07-17,LV,point,NA,210
2021-07-12,2 wk ahead inc case,2021-07-24,LV,point,NA,170
2021-07-12,3 wk ahead inc case,2021-07-31,LV,point,NA,158
2021-07-12,4 wk ahead inc case,2021-08-07,LV,point,NA,154
2021-07-12,1 wk ahead inc case,2021-07-17,NL,point,NA,68059
2021-07-12,2 wk ahead inc case,2021-07-24,NL,point,NA,89310
2021-07-12,3 wk ahead inc case,2021-07-31,NL,point,NA,90689
2021-07-12,4 wk ahead inc case,2021-08-07,NL,point,NA,99196
2021-07-12,1 wk ahead inc case,2021-07-17,PL,point,NA,470
2021-07-12,2 wk ahead inc case,2021-07-24,PL,point,NA,442
2021-07-12,3 wk ahead inc case,2021-07-31,PL,point,NA,430
2021-07-12,4 wk ahead inc case,2021-08-07,PL,point,NA,450
2021-07-12,1 wk ahead inc case,2021-07-17,PT,point,NA,23323
2021-07-12,2 wk ahead inc case,2021-07-24,PT,point,NA,29809
2021-07-12,3 wk ahead inc case,2021-07-31,PT,point,NA,36373
2021-07-12,4 wk ahead inc case,2021-08-07,PT,point,NA,42566
2021-07-12,1 wk ahead inc case,2021-07-17,RO,point,NA,227
2021-07-12,2 wk ahead inc case,2021-07-24,RO,point,NA,201
2021-07-12,3 wk ahead inc case,2021-07-31,RO,point,NA,184
2021-07-12,4 wk ahead inc case,2021-08-07,RO,point,NA,177
2021-07-12,1 wk ahead inc case,2021-07-17,SE,point,NA,1267
2021-07-12,2 wk ahead inc case,2021-07-24,SE,point,NA,984
2021-07-12,3 wk ahead inc case,2021-07-31,SE,point,NA,765
2021-07-12,4 wk ahead inc case,2021-08-07,SE,point,NA,594
2021-07-12,1 wk ahead inc case,2021-07-17,SI,point,NA,3954
2021-07-12,2 wk ahead inc case,2021-07-24,SI,point,NA,39066
