forecast_date,target,target_end_date,location,type,quantile,value
2021-08-09,1 wk ahead inc case,2021-08-14,AT,point,NA,3910
2021-08-09,1 wk ahead inc case,2021-08-14,BG,point,NA,4320
2021-08-09,1 wk ahead inc case,2021-08-14,CH,point,NA,5688
2021-08-09,1 wk ahead inc case,2021-08-14,CZ,point,NA,1268
2021-08-09,1 wk ahead inc case,2021-08-14,DE,point,NA,23370
2021-08-09,1 wk ahead inc case,2021-08-14,EE,point,NA,1778
2021-08-09,1 wk ahead inc case,2021-08-14,FI,point,NA,5947
2021-08-09,1 wk ahead inc case,2021-08-14,FR,point,NA,129602
2021-08-09,1 wk ahead inc case,2021-08-14,GR,point,NA,20109
2021-08-09,1 wk ahead inc case,2021-08-14,HR,point,NA,1456
2021-08-09,1 wk ahead inc case,2021-08-14,HU,point,NA,298
2021-08-09,1 wk ahead inc case,2021-08-14,IT,point,NA,41376
2021-08-09,1 wk ahead inc case,2021-08-14,LT,point,NA,4418
2021-08-09,1 wk ahead inc case,2021-08-14,LV,point,NA,596
2021-08-09,1 wk ahead inc case,2021-08-14,PL,point,NA,1165
2021-08-09,1 wk ahead inc case,2021-08-14,RO,point,NA,2038
2021-08-09,1 wk ahead inc case,2021-08-14,SE,point,NA,5205
2021-08-09,1 wk ahead inc case,2021-08-14,SI,point,NA,1027
2021-08-09,1 wk ahead inc case,2021-08-14,SK,point,NA,334
2021-08-09,2 wk ahead inc case,2021-08-21,AT,point,NA,4324
2021-08-09,2 wk ahead inc case,2021-08-21,BG,point,NA,6465
2021-08-09,2 wk ahead inc case,2021-08-21,CH,point,NA,5175
2021-08-09,2 wk ahead inc case,2021-08-21,CZ,point,NA,1286
2021-08-09,2 wk ahead inc case,2021-08-21,DE,point,NA,29204
2021-08-09,2 wk ahead inc case,2021-08-21,EE,point,NA,2366
2021-08-09,2 wk ahead inc case,2021-08-21,FI,point,NA,5896
2021-08-09,2 wk ahead inc case,2021-08-21,FR,point,NA,127978
2021-08-09,2 wk ahead inc case,2021-08-21,GR,point,NA,20504
2021-08-09,2 wk ahead inc case,2021-08-21,HR,point,NA,1542
2021-08-09,2 wk ahead inc case,2021-08-21,HU,point,NA,292
2021-08-09,2 wk ahead inc case,2021-08-21,IT,point,NA,44708
2021-08-09,2 wk ahead inc case,2021-08-21,LT,point,NA,5708
2021-08-09,2 wk ahead inc case,2021-08-21,LV,point,NA,726
2021-08-09,2 wk ahead inc case,2021-08-21,PL,point,NA,1374
2021-08-09,2 wk ahead inc case,2021-08-21,RO,point,NA,2646
2021-08-09,2 wk ahead inc case,2021-08-21,SE,point,NA,6734
2021-08-09,2 wk ahead inc case,2021-08-21,SI,point,NA,1196
2021-08-09,2 wk ahead inc case,2021-08-21,SK,point,NA,334
2021-08-09,3 wk ahead inc case,2021-08-28,AT,point,NA,4660
2021-08-09,3 wk ahead inc case,2021-08-28,BG,point,NA,8894
2021-08-09,3 wk ahead inc case,2021-08-28,CH,point,NA,4625
2021-08-09,3 wk ahead inc case,2021-08-28,CZ,point,NA,1304
2021-08-09,3 wk ahead inc case,2021-08-28,DE,point,NA,34551
2021-08-09,3 wk ahead inc case,2021-08-28,EE,point,NA,2462
2021-08-09,3 wk ahead inc case,2021-08-28,FI,point,NA,6190
2021-08-09,3 wk ahead inc case,2021-08-28,FR,point,NA,129909
2021-08-09,3 wk ahead inc case,2021-08-28,GR,point,NA,20723
2021-08-09,3 wk ahead inc case,2021-08-28,HR,point,NA,1624
2021-08-09,3 wk ahead inc case,2021-08-28,HU,point,NA,272
2021-08-09,3 wk ahead inc case,2021-08-28,IT,point,NA,48628
2021-08-09,3 wk ahead inc case,2021-08-28,LT,point,NA,6347
2021-08-09,3 wk ahead inc case,2021-08-28,LV,point,NA,856
2021-08-09,3 wk ahead inc case,2021-08-28,PL,point,NA,1586
2021-08-09,3 wk ahead inc case,2021-08-28,RO,point,NA,3614
2021-08-09,3 wk ahead inc case,2021-08-28,SE,point,NA,8711
2021-08-09,3 wk ahead inc case,2021-08-28,SI,point,NA,1441
2021-08-09,3 wk ahead inc case,2021-08-28,SK,point,NA,317
2021-08-09,4 wk ahead inc case,2021-09-04,AT,point,NA,4930
2021-08-09,4 wk ahead inc case,2021-09-04,BG,point,NA,13829
2021-08-09,4 wk ahead inc case,2021-09-04,CH,point,NA,4102
2021-08-09,4 wk ahead inc case,2021-09-04,CZ,point,NA,1313
2021-08-09,4 wk ahead inc case,2021-09-04,DE,point,NA,37096
2021-08-09,4 wk ahead inc case,2021-09-04,EE,point,NA,2507
2021-08-09,4 wk ahead inc case,2021-09-04,FI,point,NA,5839
2021-08-09,4 wk ahead inc case,2021-09-04,FR,point,NA,129594
2021-08-09,4 wk ahead inc case,2021-09-04,GR,point,NA,20539
2021-08-09,4 wk ahead inc case,2021-09-04,HR,point,NA,1707
2021-08-09,4 wk ahead inc case,2021-09-04,HU,point,NA,249
2021-08-09,4 wk ahead inc case,2021-09-04,IT,point,NA,52356
2021-08-09,4 wk ahead inc case,2021-09-04,LT,point,NA,7000
2021-08-09,4 wk ahead inc case,2021-09-04,LV,point,NA,997
2021-08-09,4 wk ahead inc case,2021-09-04,PL,point,NA,1878
2021-08-09,4 wk ahead inc case,2021-09-04,RO,point,NA,4498
2021-08-09,4 wk ahead inc case,2021-09-04,SE,point,NA,11268
2021-08-09,4 wk ahead inc case,2021-09-04,SI,point,NA,1689
2021-08-09,4 wk ahead inc case,2021-09-04,SK,point,NA,319
2021-08-09,1 wk ahead inc death,2021-08-14,AT,point,NA,10
2021-08-09,1 wk ahead inc death,2021-08-14,BE,point,NA,26
2021-08-09,1 wk ahead inc death,2021-08-14,BG,point,NA,56
2021-08-09,1 wk ahead inc death,2021-08-14,CH,point,NA,13
2021-08-09,1 wk ahead inc death,2021-08-14,CZ,point,NA,10
2021-08-09,1 wk ahead inc death,2021-08-14,DE,point,NA,150
2021-08-09,1 wk ahead inc death,2021-08-14,DK,point,NA,4
2021-08-09,1 wk ahead inc death,2021-08-14,EE,point,NA,4
2021-08-09,1 wk ahead inc death,2021-08-14,ES,point,NA,524
2021-08-09,1 wk ahead inc death,2021-08-14,FI,point,NA,3
2021-08-09,1 wk ahead inc death,2021-08-14,FR,point,NA,355
2021-08-09,1 wk ahead inc death,2021-08-14,GB,point,NA,580
2021-08-09,1 wk ahead inc death,2021-08-14,GR,point,NA,103
2021-08-09,1 wk ahead inc death,2021-08-14,HR,point,NA,14
2021-08-09,1 wk ahead inc death,2021-08-14,HU,point,NA,6
2021-08-09,1 wk ahead inc death,2021-08-14,IE,point,NA,9
2021-08-09,1 wk ahead inc death,2021-08-14,IT,point,NA,183
2021-08-09,1 wk ahead inc death,2021-08-14,LI,point,NA,0
2021-08-09,1 wk ahead inc death,2021-08-14,LT,point,NA,14
2021-08-09,1 wk ahead inc death,2021-08-14,LV,point,NA,5
2021-08-09,1 wk ahead inc death,2021-08-14,MT,point,NA,2
2021-08-09,1 wk ahead inc death,2021-08-14,NL,point,NA,45
2021-08-09,1 wk ahead inc death,2021-08-14,PL,point,NA,24
2021-08-09,1 wk ahead inc death,2021-08-14,PT,point,NA,88
2021-08-09,1 wk ahead inc death,2021-08-14,RO,point,NA,45
2021-08-09,1 wk ahead inc death,2021-08-14,SE,point,NA,4
2021-08-09,1 wk ahead inc death,2021-08-14,SI,point,NA,3
2021-08-09,1 wk ahead inc death,2021-08-14,SK,point,NA,4
2021-08-09,2 wk ahead inc death,2021-08-21,AT,point,NA,12
2021-08-09,2 wk ahead inc death,2021-08-21,BE,point,NA,28
2021-08-09,2 wk ahead inc death,2021-08-21,BG,point,NA,90
2021-08-09,2 wk ahead inc death,2021-08-21,CH,point,NA,14
2021-08-09,2 wk ahead inc death,2021-08-21,CZ,point,NA,10
2021-08-09,2 wk ahead inc death,2021-08-21,DE,point,NA,149
2021-08-09,2 wk ahead inc death,2021-08-21,DK,point,NA,4
2021-08-09,2 wk ahead inc death,2021-08-21,EE,point,NA,6
2021-08-09,2 wk ahead inc death,2021-08-21,ES,point,NA,641
2021-08-09,2 wk ahead inc death,2021-08-21,FI,point,NA,3
2021-08-09,2 wk ahead inc death,2021-08-21,FR,point,NA,379
2021-08-09,2 wk ahead inc death,2021-08-21,GB,point,NA,530
2021-08-09,2 wk ahead inc death,2021-08-21,GR,point,NA,105
2021-08-09,2 wk ahead inc death,2021-08-21,HR,point,NA,19
2021-08-09,2 wk ahead inc death,2021-08-21,HU,point,NA,6
2021-08-09,2 wk ahead inc death,2021-08-21,IE,point,NA,9
2021-08-09,2 wk ahead inc death,2021-08-21,IT,point,NA,216
2021-08-09,2 wk ahead inc death,2021-08-21,LI,point,NA,0
2021-08-09,2 wk ahead inc death,2021-08-21,LT,point,NA,20
2021-08-09,2 wk ahead inc death,2021-08-21,LV,point,NA,6
2021-08-09,2 wk ahead inc death,2021-08-21,MT,point,NA,2
2021-08-09,2 wk ahead inc death,2021-08-21,NL,point,NA,44
2021-08-09,2 wk ahead inc death,2021-08-21,PL,point,NA,28
2021-08-09,2 wk ahead inc death,2021-08-21,PT,point,NA,78
2021-08-09,2 wk ahead inc death,2021-08-21,RO,point,NA,50
2021-08-09,2 wk ahead inc death,2021-08-21,SE,point,NA,4
2021-08-09,2 wk ahead inc death,2021-08-21,SI,point,NA,4
2021-08-09,2 wk ahead inc death,2021-08-21,SK,point,NA,5
2021-08-09,3 wk ahead inc death,2021-08-28,AT,point,NA,13
2021-08-09,3 wk ahead inc death,2021-08-28,BE,point,NA,29
2021-08-09,3 wk ahead inc death,2021-08-28,BG,point,NA,150
2021-08-09,3 wk ahead inc death,2021-08-28,CH,point,NA,15
2021-08-09,3 wk ahead inc death,2021-08-28,CZ,point,NA,10
2021-08-09,3 wk ahead inc death,2021-08-28,DE,point,NA,164
2021-08-09,3 wk ahead inc death,2021-08-28,DK,point,NA,4
2021-08-09,3 wk ahead inc death,2021-08-28,EE,point,NA,8
2021-08-09,3 wk ahead inc death,2021-08-28,ES,point,NA,580
2021-08-09,3 wk ahead inc death,2021-08-28,FI,point,NA,3
2021-08-09,3 wk ahead inc death,2021-08-28,FR,point,NA,438
2021-08-09,3 wk ahead inc death,2021-08-28,GB,point,NA,519
2021-08-09,3 wk ahead inc death,2021-08-28,GR,point,NA,106
2021-08-09,3 wk ahead inc death,2021-08-28,HR,point,NA,22
2021-08-09,3 wk ahead inc death,2021-08-28,HU,point,NA,6
2021-08-09,3 wk ahead inc death,2021-08-28,IE,point,NA,9
2021-08-09,3 wk ahead inc death,2021-08-28,IT,point,NA,244
2021-08-09,3 wk ahead inc death,2021-08-28,LI,point,NA,0
2021-08-09,3 wk ahead inc death,2021-08-28,LT,point,NA,31
2021-08-09,3 wk ahead inc death,2021-08-28,LV,point,NA,8
2021-08-09,3 wk ahead inc death,2021-08-28,MT,point,NA,2
2021-08-09,3 wk ahead inc death,2021-08-28,NL,point,NA,40
2021-08-09,3 wk ahead inc death,2021-08-28,PL,point,NA,32
2021-08-09,3 wk ahead inc death,2021-08-28,PT,point,NA,68
2021-08-09,3 wk ahead inc death,2021-08-28,RO,point,NA,51
2021-08-09,3 wk ahead inc death,2021-08-28,SE,point,NA,4
2021-08-09,3 wk ahead inc death,2021-08-28,SI,point,NA,5
2021-08-09,3 wk ahead inc death,2021-08-28,SK,point,NA,6
2021-08-09,4 wk ahead inc death,2021-09-04,AT,point,NA,15
2021-08-09,4 wk ahead inc death,2021-09-04,BE,point,NA,29
2021-08-09,4 wk ahead inc death,2021-09-04,BG,point,NA,242
2021-08-09,4 wk ahead inc death,2021-09-04,CH,point,NA,16
2021-08-09,4 wk ahead inc death,2021-09-04,CZ,point,NA,10
2021-08-09,4 wk ahead inc death,2021-09-04,DE,point,NA,187
2021-08-09,4 wk ahead inc death,2021-09-04,DK,point,NA,4
2021-08-09,4 wk ahead inc death,2021-09-04,EE,point,NA,10
2021-08-09,4 wk ahead inc death,2021-09-04,ES,point,NA,592
2021-08-09,4 wk ahead inc death,2021-09-04,FI,point,NA,3
2021-08-09,4 wk ahead inc death,2021-09-04,FR,point,NA,461
2021-08-09,4 wk ahead inc death,2021-09-04,GB,point,NA,480
2021-08-09,4 wk ahead inc death,2021-09-04,GR,point,NA,109
2021-08-09,4 wk ahead inc death,2021-09-04,HR,point,NA,25
2021-08-09,4 wk ahead inc death,2021-09-04,HU,point,NA,6
2021-08-09,4 wk ahead inc death,2021-09-04,IE,point,NA,9
2021-08-09,4 wk ahead inc death,2021-09-04,IT,point,NA,262
2021-08-09,4 wk ahead inc death,2021-09-04,LI,point,NA,0
