forecast_date,target,target_end_date,location,type,quantile,value
2021-07-26,1 wk ahead inc case,2021-07-31,AT,point,NA,2792
2021-07-26,1 wk ahead inc case,2021-07-31,BG,point,NA,848
2021-07-26,1 wk ahead inc case,2021-07-31,CH,point,NA,8708
2021-07-26,1 wk ahead inc case,2021-07-31,CZ,point,NA,1472
2021-07-26,1 wk ahead inc case,2021-07-31,DE,point,NA,13950
2021-07-26,1 wk ahead inc case,2021-07-31,EE,point,NA,840
2021-07-26,1 wk ahead inc case,2021-07-31,FI,point,NA,3166
2021-07-26,1 wk ahead inc case,2021-07-31,FR,point,NA,245192
2021-07-26,1 wk ahead inc case,2021-07-31,GB,point,NA,269747
2021-07-26,1 wk ahead inc case,2021-07-31,GR,point,NA,16688
2021-07-26,1 wk ahead inc case,2021-07-31,HR,point,NA,1250
2021-07-26,1 wk ahead inc case,2021-07-31,HU,point,NA,361
2021-07-26,1 wk ahead inc case,2021-07-31,IE,point,NA,14762
2021-07-26,1 wk ahead inc case,2021-07-31,IT,point,NA,48284
2021-07-26,1 wk ahead inc case,2021-07-31,LI,point,NA,7
2021-07-26,1 wk ahead inc case,2021-07-31,LT,point,NA,2079
2021-07-26,1 wk ahead inc case,2021-07-31,LV,point,NA,304
2021-07-26,1 wk ahead inc case,2021-07-31,PL,point,NA,858
2021-07-26,1 wk ahead inc case,2021-07-31,PT,point,NA,22874
2021-07-26,1 wk ahead inc case,2021-07-31,RO,point,NA,888
2021-07-26,1 wk ahead inc case,2021-07-31,SE,point,NA,3775
2021-07-26,1 wk ahead inc case,2021-07-31,SI,point,NA,412
2021-07-26,1 wk ahead inc case,2021-07-31,SK,point,NA,189
2021-07-26,2 wk ahead inc case,2021-08-07,AT,point,NA,3475
2021-07-26,2 wk ahead inc case,2021-08-07,BG,point,NA,1057
2021-07-26,2 wk ahead inc case,2021-08-07,CH,point,NA,14723
2021-07-26,2 wk ahead inc case,2021-08-07,CZ,point,NA,1350
2021-07-26,2 wk ahead inc case,2021-08-07,DE,point,NA,16462
2021-07-26,2 wk ahead inc case,2021-08-07,EE,point,NA,1254
2021-07-26,2 wk ahead inc case,2021-08-07,FI,point,NA,3640
2021-07-26,2 wk ahead inc case,2021-08-07,FR,point,NA,524038
2021-07-26,2 wk ahead inc case,2021-08-07,GB,point,NA,236448
2021-07-26,2 wk ahead inc case,2021-08-07,GR,point,NA,17250
2021-07-26,2 wk ahead inc case,2021-08-07,HR,point,NA,1512
2021-07-26,2 wk ahead inc case,2021-08-07,HU,point,NA,374
2021-07-26,2 wk ahead inc case,2021-08-07,IE,point,NA,22831
2021-07-26,2 wk ahead inc case,2021-08-07,IT,point,NA,75230
2021-07-26,2 wk ahead inc case,2021-08-07,LI,point,NA,6
2021-07-26,2 wk ahead inc case,2021-08-07,LT,point,NA,3293
2021-07-26,2 wk ahead inc case,2021-08-07,LV,point,NA,337
2021-07-26,2 wk ahead inc case,2021-08-07,PL,point,NA,1058
2021-07-26,2 wk ahead inc case,2021-08-07,PT,point,NA,23244
2021-07-26,2 wk ahead inc case,2021-08-07,RO,point,NA,1190
2021-07-26,2 wk ahead inc case,2021-08-07,SE,point,NA,6292
2021-07-26,2 wk ahead inc case,2021-08-07,SI,point,NA,410
2021-07-26,2 wk ahead inc case,2021-08-07,SK,point,NA,169
2021-07-26,3 wk ahead inc case,2021-08-14,AT,point,NA,4031
2021-07-26,3 wk ahead inc case,2021-08-14,BG,point,NA,1325
2021-07-26,3 wk ahead inc case,2021-08-14,CH,point,NA,25375
2021-07-26,3 wk ahead inc case,2021-08-14,CZ,point,NA,1183
2021-07-26,3 wk ahead inc case,2021-08-14,DE,point,NA,19075
